Title,Subtitle,Detail,Price,URL,Bedrooms,Review_rating,Superhost,Competitor,Livinparis,Listing_id
Apartment in Opéra,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms","€ 1,402 total",https://www.airbnb.com/rooms/665116135095313533?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273321_eOURcwTxXKY%2Bxcwk&previous_page_section_name=1000&federated_search_id=31438736-3c05-43a6-84b9-9a5d950953f3,3,4.8 (30),Guest favorite,No,No,665116135095313533
Villa in Temple,N/A,NEW | La Majesté Sacré-Cœur |3 CH |,"€ 6,405 total",https://www.airbnb.com/luxury/listing/54066057?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273321_Z%2FeZRWX7HAxGE5hV&previous_page_section_name=1000&federated_search_id=31438736-3c05-43a6-84b9-9a5d950953f3,3,5.0 (4),N/A,No,No,54066057
Apartment in Hôpital Saint-Louis,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,318 total",https://www.airbnb.com/rooms/1019564938459552727?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273321_f8eyg%2BSUI291EERZ&previous_page_section_name=1000&federated_search_id=31438736-3c05-43a6-84b9-9a5d950953f3,3,4.71 (7),N/A,No,No,1019564938459552727
Apartment in Temple,N/A,Saint-Germain-des-Prés 3,"€ 2,019 total",https://www.airbnb.com/rooms/23055173?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273321_GT12l1vyV3zeC3XJ&previous_page_section_name=1000&federated_search_id=31438736-3c05-43a6-84b9-9a5d950953f3,3,4.91 (219),N/A,No,Yes,23055173
Apartment in Latin Quarter,N/A,"3 bedrooms
3 bedrooms","€ 2,169 total",https://www.airbnb.com/rooms/17938025?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273321_UW8k%2Fxy6gDORbcnc&previous_page_section_name=1000&federated_search_id=31438736-3c05-43a6-84b9-9a5d950953f3,3,4.5 (284),N/A,No,No,17938025
Apartment in Latin Quarter,N/A,Apartment with private garden in Montmartre,"€ 2,169 total",https://www.airbnb.com/rooms/46890271?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273321_jHawRayn91jRC8nj&previous_page_section_name=1000&federated_search_id=31438736-3c05-43a6-84b9-9a5d950953f3,3,4.96 (49),N/A,No,No,46890271
Home in Paris,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,982 total",https://www.airbnb.com/rooms/835256591826630697?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273321_Zy%2Frpw1AQp5veDoN&previous_page_section_name=1000&federated_search_id=31438736-3c05-43a6-84b9-9a5d950953f3,3,5.0 (8),N/A,No,No,835256591826630697
Home in Buttes-Chaumont,N/A,Family home with garden and rooftop in Paris,"€ 1,543 total",https://www.airbnb.com/rooms/1022561161926160062?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273330_rZbKW%2BH0XD4JCoMA&previous_page_section_name=1000&federated_search_id=3947d5ae-9d90-492f-b2f2-c122596fd42d,3,New,Superhost,No,No,1022561161926160062
Apartment in Les Halles,N/A,"4 beds
4 beds
4 bedrooms
,
 · 4 bedrooms","€ 2,552 total",https://www.airbnb.com/rooms/1075251391760423632?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273330_OmoPR5sHUd4B5pZB&previous_page_section_name=1000&federated_search_id=3947d5ae-9d90-492f-b2f2-c122596fd42d,3,4.45 (22),Guest favorite,No,No,1075251391760423632
Apartment in Opéra,N/A,2 Flats in 1 - Amazing Place in Louvre Area l 12P,"€ 2,210 total",https://www.airbnb.com/rooms/831810020697601504?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273330_GQ4j57wfCsg4xAPU&previous_page_section_name=1000&federated_search_id=3947d5ae-9d90-492f-b2f2-c122596fd42d,3,4.66 (41),Superhost,No,No,831810020697601504
Apartment in Opéra,N/A,"6 beds
6 beds
4 bedrooms
,
 · 4 bedrooms","€ 1,269 total",https://www.airbnb.com/rooms/927442714134522409?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273330_TA3zo%2FhAWD9DUrPT&previous_page_section_name=1000&federated_search_id=3947d5ae-9d90-492f-b2f2-c122596fd42d,3,4.92 (49),Superhost,No,No,927442714134522409
Apartment in Temple,N/A,A 4BR/4BA Duplex w/ Terrace in Opera- St Lazare,"€ 2,121 total",https://www.airbnb.com/rooms/39831643?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273330_nci3OYdMA46QNl9B&previous_page_section_name=1000&federated_search_id=3947d5ae-9d90-492f-b2f2-c122596fd42d,3,4.97 (36),Guest favorite,No,No,39831643
Apartment in Les Halles,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms","€ 3,216 total",https://www.airbnb.com/rooms/594643694193619311?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273330_pqFcqjGyYZift226&previous_page_section_name=1000&federated_search_id=3947d5ae-9d90-492f-b2f2-c122596fd42d,3,4.93 (82),Guest favorite,No,No,594643694193619311
Apartment in Temple,N/A,Chic and central neighborhood,"€ 3,462 total",https://www.airbnb.com/rooms/36678564?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273330_y4KVWN1H6hwAfkgk&previous_page_section_name=1000&federated_search_id=3947d5ae-9d90-492f-b2f2-c122596fd42d,3,New,Guest favorite,Yes,No,36678564
Apartment in Latin Quarter,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,675 total",https://www.airbnb.com/rooms/1092527038993803142?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273330_%2FaAWbnkcHaE6c5Wl&previous_page_section_name=1000&federated_search_id=3947d5ae-9d90-492f-b2f2-c122596fd42d,3,4.8 (262),N/A,No,No,1092527038993803142
Apartment in Paris,N/A,Beautiful 130 m2 duplex with garden terrace!,"€ 2,207 total",https://www.airbnb.com/rooms/25155033?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273330_QNZzZ24D%2FxJ725T8&previous_page_section_name=1000&federated_search_id=3947d5ae-9d90-492f-b2f2-c122596fd42d,3,4.14 (22),N/A,No,Yes,25155033
Apartment in Bonne-Nouvelle,N/A,"8 beds
8 beds
4 bedrooms
,
 · 4 bedrooms","€ 2,760 total",https://www.airbnb.com/rooms/968371409755439861?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273330_uLcSstxQlxsdtmXo&previous_page_section_name=1000&federated_search_id=3947d5ae-9d90-492f-b2f2-c122596fd42d,3,4.66 (128),N/A,No,No,968371409755439861
Loft in Paris,N/A,Edgar Suites Louvre - Jour 101,"€ 1,928 total",https://www.airbnb.com/rooms/32980774?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273330_J8edjX1hMDJQ%2FFr1&previous_page_section_name=1000&federated_search_id=3947d5ae-9d90-492f-b2f2-c122596fd42d,3,New,N/A,No,No,32980774
Apartment in Temple,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,158 total",https://www.airbnb.com/rooms/1025109893030792373?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273330_lZOOz5UcNcY9Hsix&previous_page_section_name=1000&federated_search_id=3947d5ae-9d90-492f-b2f2-c122596fd42d,3,4.57 (7),N/A,No,No,1025109893030792373
Apartment in Temple,N/A,My Véranda - Duplex 130m²,"€ 1,990 total",https://www.airbnb.com/rooms/831788883049324775?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273330_tdEgAUNs%2FbQxrEms&previous_page_section_name=1000&federated_search_id=3947d5ae-9d90-492f-b2f2-c122596fd42d,3,4.92 (65),N/A,No,No,831788883049324775
Apartment in Ternes,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms","€ 1,574 total",https://www.airbnb.com/rooms/53336235?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273330_FBQknQSjEiyv73b0&previous_page_section_name=1000&federated_search_id=3947d5ae-9d90-492f-b2f2-c122596fd42d,3,5.0 (5),N/A,No,No,53336235
Apartment in Buttes-Montmartre,N/A,Lavie Maison Sauna & Jacuzzi,"€ 1,332 total",https://www.airbnb.com/rooms/985455404975494114?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273330_B1pb58OkUsXvzNXR&previous_page_section_name=1000&federated_search_id=3947d5ae-9d90-492f-b2f2-c122596fd42d,3,4.22 (9),N/A,No,No,985455404975494114
Apartment in Palais-Royal,N/A,"5 beds
5 beds
3 bedrooms
,
 · 3 bedrooms","€ 3,018 total",https://www.airbnb.com/rooms/968784001075236535?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273330_RGD4FfRsARuW%2FiYF&previous_page_section_name=1000&federated_search_id=3947d5ae-9d90-492f-b2f2-c122596fd42d,3,4.67 (410),N/A,No,No,968784001075236535
Apartment in Latin Quarter,N/A,LivinParis | Luxury 4 Bedrooms Montmartre,"€ 1,852 total",https://www.airbnb.com/rooms/28826084?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273330_2%2BnbVImis4LTAgME&previous_page_section_name=1000&federated_search_id=3947d5ae-9d90-492f-b2f2-c122596fd42d,3,4.89 (38),N/A,No,No,28826084
Apartment in Temple,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms","€ 1,792 total",https://www.airbnb.com/rooms/53795464?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273330_swkrowHlhkyB7Efj&previous_page_section_name=1000&federated_search_id=3947d5ae-9d90-492f-b2f2-c122596fd42d,3,N/A,N/A,No,No,53795464
Apartment in Paris,N/A,Luminous apartment - near park,"€ 1,093 total",https://www.airbnb.com/rooms/1113074165770612948?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273339_Nq0dsCcJ%2FDpbr%2B5f&previous_page_section_name=1000&federated_search_id=7a7298f1-3203-4164-996d-d81e26f079d2,3,New,Guest favorite,No,No,1113074165770612948
Apartment in Paris,N/A,"4 beds
4 beds
4 bedrooms
,
 · 4 bedrooms","€ 1,273 total",https://www.airbnb.com/rooms/1091836108266494445?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273339_nDrix6G5KNjpqgDG&previous_page_section_name=1000&federated_search_id=7a7298f1-3203-4164-996d-d81e26f079d2,3,New,Guest favorite,No,No,1091836108266494445
Apartment in Paris,N/A,Spacious apartment near the Champs de Mars,"€ 2,380 total",https://www.airbnb.com/rooms/972894575720459810?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273339_Md04Mz5XbX3C4wRL&previous_page_section_name=1000&federated_search_id=7a7298f1-3203-4164-996d-d81e26f079d2,3,4.07 (29),Guest favorite,No,No,972894575720459810
Home in Paris,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,165 total",https://www.airbnb.com/rooms/734606104715241721?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273339_2G4gKg%2BZu03TbGZk&previous_page_section_name=1000&federated_search_id=7a7298f1-3203-4164-996d-d81e26f079d2,3,4.33 (72),Superhost,No,No,734606104715241721
Apartment in Paris,N/A,224 Suite Samaritain - Superb apartment in Paris,"€ 1,242 total",https://www.airbnb.com/rooms/970046133715943100?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273339_qNiXFXswbgobo%2BHi&previous_page_section_name=1000&federated_search_id=7a7298f1-3203-4164-996d-d81e26f079d2,3,New,Guest favorite,No,No,970046133715943100
Apartment in Paris,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,699 total",https://www.airbnb.com/rooms/1076065050230563023?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273339_Madj5AN47SIsUnvE&previous_page_section_name=1000&federated_search_id=7a7298f1-3203-4164-996d-d81e26f079d2,3,4.96 (91),Guest favorite,No,No,1076065050230563023
Condo in Paris,N/A,Amazing House 3 BR/8P - Montmartre / Sacré coeur,€ 933 total,https://www.airbnb.com/rooms/22544266?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273339_IYXW5xqBdVXyMVOL&previous_page_section_name=1000&federated_search_id=7a7298f1-3203-4164-996d-d81e26f079d2,3,5.0 (22),Guest favorite,No,No,22544266
Apartment in Paris,N/A,"5 beds
5 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,480 total",https://www.airbnb.com/rooms/33129993?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273339_yDbAfA%2F9Kqghldaa&previous_page_section_name=1000&federated_search_id=7a7298f1-3203-4164-996d-d81e26f079d2,3,4.46 (207),N/A,No,No,33129993
Apartment in Paris,N/A,"Duplex, jacuzzi, vue splendide, parking","€ 1,372 total",https://www.airbnb.com/rooms/30305561?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273339_X6IdTo%2BWp94QDo5C&previous_page_section_name=1000&federated_search_id=7a7298f1-3203-4164-996d-d81e26f079d2,3,4.7 (209),N/A,No,No,30305561
Apartment in Paris,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms",€ 856 total,https://www.airbnb.com/rooms/229501?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273339_tUtl52dCSXsMfVi5&previous_page_section_name=1000&federated_search_id=7a7298f1-3203-4164-996d-d81e26f079d2,3,New,N/A,No,No,229501
Home in Châtillon,N/A,Luxury apartment - Sacré Coeur - 8 pers,€ 835 total,https://www.airbnb.com/rooms/1101171565482196998?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273339_%2F1XnnzYHl%2BXvd%2BKk&previous_page_section_name=1000&federated_search_id=7a7298f1-3203-4164-996d-d81e26f079d2,3,New,N/A,No,No,1101171565482196998
Apartment in Paris,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 3,163 total",https://www.airbnb.com/rooms/1094900278599891988?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273339_NF6kEPpCRc%2BASSXw&previous_page_section_name=1000&federated_search_id=7a7298f1-3203-4164-996d-d81e26f079d2,3,5.0 (18),N/A,No,No,1094900278599891988
Apartment in Paris,N/A,Grand et bel appart parisien Typical parisien flat,"€ 2,899 total",https://www.airbnb.com/rooms/867275579850399281?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273339_mH%2BllZHHBYupMBn1&previous_page_section_name=1000&federated_search_id=7a7298f1-3203-4164-996d-d81e26f079d2,3,4.53 (416),N/A,No,No,867275579850399281
Apartment in Paris,N/A,"6 beds
6 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,840 total",https://www.airbnb.com/rooms/24151104?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273339_BHUQrWF8997942YK&previous_page_section_name=1000&federated_search_id=7a7298f1-3203-4164-996d-d81e26f079d2,3,4.87 (31),N/A,No,No,24151104
Apartment in Paris,N/A,Loft Paris center facing the Buttes Chaumont park,"€ 3,987 total",https://www.airbnb.com/rooms/970724713956277226?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273339_Byf%2Bdh6b1sZXpUO%2B&previous_page_section_name=1000&federated_search_id=7a7298f1-3203-4164-996d-d81e26f079d2,3,5.0 (6),N/A,Yes,No,970724713956277226
Apartment in Puteaux,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms",€ 898 total,https://www.airbnb.com/rooms/1040657082131484107?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273339_JFkF%2BHS7Dqt8uDBE&previous_page_section_name=1000&federated_search_id=7a7298f1-3203-4164-996d-d81e26f079d2,3,4.7 (373),N/A,No,No,1040657082131484107
Apartment in Paris,N/A,Bright apartment near Saint-Lazarre - 8P,"€ 2,578 total",https://www.airbnb.com/rooms/959981452727769184?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273339_XE9Xyq3fFrGPuyc0&previous_page_section_name=1000&federated_search_id=7a7298f1-3203-4164-996d-d81e26f079d2,3,N/A,N/A,No,No,959981452727769184
Apartment in Paris,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,452 total",https://www.airbnb.com/rooms/41656482?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273339_qa0yZ6gNLJzxc97k&previous_page_section_name=1000&federated_search_id=7a7298f1-3203-4164-996d-d81e26f079d2,3,N/A,N/A,No,No,41656482
Apartment in Paris,N/A,"Quartier rue Mouffetard, Notre Dame","€ 1,319 total",https://www.airbnb.com/rooms/31040598?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273347_hFnv2xGf%2B%2BZ9ZBHu&previous_page_section_name=1000&federated_search_id=e524fe58-896f-4e33-b115-c5fc2dc31a18,3,4.5 (334),Guest favorite,No,No,31040598
Apartment in Paris,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms","€ 1,396 total",https://www.airbnb.com/rooms/1026826418024671205?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273347_RGkuMK%2Fj%2FrFTaAIu&previous_page_section_name=1000&federated_search_id=e524fe58-896f-4e33-b115-c5fc2dc31a18,3,4.8 (5),Superhost,No,No,1026826418024671205
Apartment in Paris,N/A,"New apartment for 8 people, 3 bedrooms","€ 1,209 total",https://www.airbnb.com/rooms/38996213?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273347_PxfTU4pIMkyeZldO&previous_page_section_name=1000&federated_search_id=e524fe58-896f-4e33-b115-c5fc2dc31a18,3,4.94 (31),Superhost,No,No,38996213
Apartment in Aubervilliers,N/A,"3 bedrooms
3 bedrooms",€ 793 total,https://www.airbnb.com/rooms/1107966004236120401?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273347_uNm58l4rQDqZmUzr&previous_page_section_name=1000&federated_search_id=e524fe58-896f-4e33-b115-c5fc2dc31a18,3,New,Superhost,No,No,1107966004236120401
Apartment in Paris,N/A,Cosy Home Père Lachaise district (Paris Centre),"€ 3,923 total",https://www.airbnb.com/rooms/31052570?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273347_Eo5%2BhsUtFl%2BIxdjH&previous_page_section_name=1000&federated_search_id=e524fe58-896f-4e33-b115-c5fc2dc31a18,3,4.93 (83),N/A,No,No,31052570
Loft in Paris,N/A,"6 beds
6 beds
3 bedrooms
,
 · 3 bedrooms","€ 3,299 total",https://www.airbnb.com/rooms/16305477?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273347_b%2BuPc03g303OC6H0&previous_page_section_name=1000&federated_search_id=e524fe58-896f-4e33-b115-c5fc2dc31a18,3,4.95 (21),N/A,No,No,16305477
Apartment in Paris,N/A,Charme Parisien : Sauna & Jardin,"€ 1,146 total",https://www.airbnb.com/rooms/1091076061295084912?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273347_U8%2BE0cKCqjBO8hOW&previous_page_section_name=1000&federated_search_id=e524fe58-896f-4e33-b115-c5fc2dc31a18,3,New,N/A,No,No,1091076061295084912
Apartment in Paris,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,479 total",https://www.airbnb.com/rooms/4716092?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273347_wdvK1UmHPVflO4L6&previous_page_section_name=1000&federated_search_id=e524fe58-896f-4e33-b115-c5fc2dc31a18,3,4.58 (381),N/A,No,No,4716092
Apartment in Paris,N/A,Luxury Cosy Louvre,"€ 1,750 total",https://www.airbnb.com/rooms/13243111?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273347_2UClFb7tjKlSLfm8&previous_page_section_name=1000&federated_search_id=e524fe58-896f-4e33-b115-c5fc2dc31a18,3,4.59 (229),N/A,No,No,13243111
Condo in Paris,N/A,"4 beds
4 beds
4 bedrooms
,
 · 4 bedrooms","€ 3,338 total",https://www.airbnb.com/rooms/43079986?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273347_%2Fy%2BA2nhRm%2BXL6aWD&previous_page_section_name=1000&federated_search_id=e524fe58-896f-4e33-b115-c5fc2dc31a18,3,4.62 (34),N/A,No,No,43079986
Apartment in Paris,N/A,Luxury Apartment with Seine and Notre-Dame view,€ 972 total,https://www.airbnb.com/rooms/851348811699514187?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273347_%2BuHdI6QJuNuBsTfh&previous_page_section_name=1000&federated_search_id=e524fe58-896f-4e33-b115-c5fc2dc31a18,3,4.57 (28),N/A,No,No,851348811699514187
Apartment in Paris,N/A,"5 beds
5 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,694 total",https://www.airbnb.com/rooms/972890854868668144?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273347_nSH1kKRg9V%2FhXhcQ&previous_page_section_name=1000&federated_search_id=e524fe58-896f-4e33-b115-c5fc2dc31a18,3,4.25 (4),N/A,No,No,972890854868668144
Apartment in Paris,N/A,Elegant & Cozy 3BR Parisian appartement,€ 836 total,https://www.airbnb.com/rooms/968481292016490565?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273347_B%2FeQ8%2BeMHFl7o18B&previous_page_section_name=1000&federated_search_id=e524fe58-896f-4e33-b115-c5fc2dc31a18,3,4.55 (233),N/A,No,No,968481292016490565
Apartment in Paris,N/A,"5 beds
5 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,934 total",https://www.airbnb.com/rooms/12805100?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273347_AkcKmEpu2YJWS3B6&previous_page_section_name=1000&federated_search_id=e524fe58-896f-4e33-b115-c5fc2dc31a18,3,4.65 (85),N/A,No,No,12805100
Apartment in Paris,N/A,Very Central in Le Marais,"€ 1,974 total",https://www.airbnb.com/rooms/51356421?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273347_U%2FrYtjG4%2FOk6ryFO&previous_page_section_name=1000&federated_search_id=e524fe58-896f-4e33-b115-c5fc2dc31a18,3,5.0 (4),N/A,No,No,51356421
Home in Sèvres,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,044 total",https://www.airbnb.com/rooms/916406219415625206?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273347_sD%2BQbRlY%2BiW0prsk&previous_page_section_name=1000&federated_search_id=e524fe58-896f-4e33-b115-c5fc2dc31a18,3,5.0 (3),N/A,No,No,916406219415625206
Apartment in Paris,N/A,"République, renovated 2016 6 bdrms,3WC,3 bathrooms","€ 2,379 total",https://www.airbnb.com/rooms/895569318663393762?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273347_oxjBoKyWgo624LCH&previous_page_section_name=1000&federated_search_id=e524fe58-896f-4e33-b115-c5fc2dc31a18,3,N/A,N/A,No,No,895569318663393762
Apartment in Saint-Ouen-sur-Seine,N/A,"12 beds
12 beds
6 bedrooms
,
 · 6 bedrooms",€ 583 total,https://www.airbnb.com/rooms/968185018134648696?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273347_sl3ib2V8D4hWZNAN&previous_page_section_name=1000&federated_search_id=e524fe58-896f-4e33-b115-c5fc2dc31a18,3,N/A,N/A,No,No,968185018134648696
Apartment in Paris,N/A,Luxury Apartment terrace TrocadéroEiffel Climatisé,"€ 2,052 total",https://www.airbnb.com/rooms/757962430951474845?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273356_zFOcZhCRG%2BoW5%2BeD&previous_page_section_name=1000&federated_search_id=7ff8b55c-ba24-4462-9ca0-0320caa85c59,3,5.0 (9),Guest favorite,No,No,757962430951474845
Apartment in Paris,N/A,"4 beds
4 beds
4 bedrooms
,
 · 4 bedrooms","€ 3,987 total",https://www.airbnb.com/rooms/1049475896885377461?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273356_QOO6Ei67T707O3Ct&previous_page_section_name=1000&federated_search_id=7ff8b55c-ba24-4462-9ca0-0320caa85c59,3,4.9 (10),Guest favorite,No,No,1049475896885377461
Apartment in Paris,N/A,Incredible apartment 3BDR/8PAX in the city center,"€ 1,382 total",https://www.airbnb.com/rooms/45802060?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273356_bHMyoUGWtgFyZCj3&previous_page_section_name=1000&federated_search_id=7ff8b55c-ba24-4462-9ca0-0320caa85c59,3,4.74 (90),Superhost,No,No,45802060
Apartment in Paris,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,148 total",https://www.airbnb.com/rooms/1076727601217779266?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273356_ycIsgSSHurMZwIox&previous_page_section_name=1000&federated_search_id=7ff8b55c-ba24-4462-9ca0-0320caa85c59,3,New,Superhost,No,No,1076727601217779266
Apartment in Paris,N/A,My Cottage in Paris near the Eiffel Tower,"€ 2,578 total",https://www.airbnb.com/rooms/1117955966301825361?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273356_C8Wud3esQO9Ze8Qk&previous_page_section_name=1000&federated_search_id=7ff8b55c-ba24-4462-9ca0-0320caa85c59,3,New,Superhost,No,No,1117955966301825361
Home in Suresnes,N/A,"5 beds
5 beds
3 bedrooms
,
 · 3 bedrooms",€ 835 total,https://www.airbnb.com/rooms/884579340073711904?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273356_WCRIX6vIb7Yyx0Xb&previous_page_section_name=1000&federated_search_id=7ff8b55c-ba24-4462-9ca0-0320caa85c59,3,5.0 (12),Superhost,No,No,884579340073711904
Apartment in Paris,N/A,"Stade de France , 3 bedroom 8 people","€ 2,110 total",https://www.airbnb.com/rooms/1050017952611952173?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273356_vyfvXkJl4j4W7e4w&previous_page_section_name=1000&federated_search_id=7ff8b55c-ba24-4462-9ca0-0320caa85c59,3,5.0 (3),Guest favorite,No,No,1050017952611952173
Apartment in Paris,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,383 total",https://www.airbnb.com/rooms/783758059636223296?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273356_%2FaHsJ2xskc%2B%2BkV02&previous_page_section_name=1000&federated_search_id=7ff8b55c-ba24-4462-9ca0-0320caa85c59,3,New,Superhost,No,No,783758059636223296
Apartment in Paris,N/A,This apartment in the 10th arrondissement of Paris is a blend of Japanese and French culture.,"€ 1,731 total",https://www.airbnb.com/rooms/880334543745102572?adults=8&check_in=2024-07-12&check_out=2024-07-14&source_impression_id=p3_1711273356_m0idK8xSmyKXVQ%2Bp&previous_page_section_name=1000&federated_search_id=7ff8b55c-ba24-4462-9ca0-0320caa85c59,3,4.71 (21),Superhost,No,No,880334543745102572
