Title,Subtitle,Detail,Price,URL,Bedrooms,Review_rating,Superhost,Check_in,Check_out,Competitor,Livinparis,Listing_id
Apartment in Paris,N/A,New apartment 6P / Saint-Lazare,"€ 2,478 total",https://www.airbnb.com/rooms/753311632463774633?adults=6&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-05-23&check_out=2024-05-26&source_impression_id=p3_1711706647_3gQmgh2fFm635VRb&previous_page_section_name=1000&federated_search_id=23fa7dc1-82da-4563-860a-eb924c07516a,2,4.64 (45),N/A,2024-05-24,2024-05-26,No,No,753311632463774633
Apartment in Paris,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms","€ 2,074 total",https://www.airbnb.com/rooms/916778408262083346?adults=6&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-05-23&check_out=2024-05-26&source_impression_id=p3_1711706647_9dztMQqk13MynpQD&previous_page_section_name=1000&federated_search_id=23fa7dc1-82da-4563-860a-eb924c07516a,2,4.83 (69),N/A,2024-05-24,2024-05-26,No,No,916778408262083346
Apartment in Paris,N/A,Parisian Home|419|2 chambres|Sentier,"€ 1,778 total",https://www.airbnb.com/rooms/43155400?adults=6&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-05-23&check_out=2024-05-26&source_impression_id=p3_1711706647_7BXJz9M3%2B%2FD%2B%2BEuJ&previous_page_section_name=1000&federated_search_id=23fa7dc1-82da-4563-860a-eb924c07516a,2,5.0 (10),N/A,2024-05-24,2024-05-26,No,No,43155400
Apartment in Paris,N/A,"4 beds
4 beds
2 bedrooms
,
 · 2 bedrooms","€ 1,756 total",https://www.airbnb.com/rooms/46001713?adults=6&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-05-23&check_out=2024-05-26&source_impression_id=p3_1711706647_mNb5fyaCPav0l2Ga&previous_page_section_name=1000&federated_search_id=23fa7dc1-82da-4563-860a-eb924c07516a,2,N/A,N/A,2024-05-24,2024-05-26,Yes,No,46001713
Apartment in Paris,N/A,Amazing apartment under the roof in Paris 8th,"€ 2,145 total",https://www.airbnb.com/rooms/907281365803939394?adults=6&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-05-23&check_out=2024-05-26&source_impression_id=p3_1711706647_0XOBXT6DIihy0oJ7&previous_page_section_name=1000&federated_search_id=23fa7dc1-82da-4563-860a-eb924c07516a,2,N/A,N/A,2024-05-24,2024-05-26,No,No,907281365803939394
Apartment in Opéra,N/A,A Warm and Beautiful Paris Home!,"€ 1,087 total",https://www.airbnb.com/rooms/778304384913075049?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706652_qZEJjY9iXWkVGqXD&previous_page_section_name=1000&federated_search_id=12d60187-3527-4990-aa01-92cc5149a28a,2,5.0 (14),Guest favorite,2024-05-24,2024-05-26,No,No,778304384913075049
Condo in Saint Ambroise,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms",€ 519 total,https://www.airbnb.com/rooms/1053781843752775916?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706652_%2FHN7eXgcJ9ewCVBJ&previous_page_section_name=1000&federated_search_id=12d60187-3527-4990-aa01-92cc5149a28a,2,4.26 (70),Superhost,2024-05-24,2024-05-26,No,No,1053781843752775916
Apartment in Batignolles,N/A,"Hi everyone, we're at your service",€ 761 total,https://www.airbnb.com/rooms/53537646?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706652_Jku%2FXgsLFkue04My&previous_page_section_name=1000&federated_search_id=12d60187-3527-4990-aa01-92cc5149a28a,2,4.8 (198),Superhost,2024-05-24,2024-05-26,No,No,53537646
Apartment in Paris,N/A,"3 bedrooms
3 bedrooms","€ 1,177 total",https://www.airbnb.com/rooms/41576801?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706652_iCWzUcFCltce69Y0&previous_page_section_name=1000&federated_search_id=12d60187-3527-4990-aa01-92cc5149a28a,2,4.13 (24),N/A,2024-05-24,2024-05-26,No,Yes,41576801
Apartment in Bonne-Nouvelle,N/A,Superb flat with view on the roofs of Paris,"€ 1,088 total",https://www.airbnb.com/rooms/654897144021713552?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706652_ZzPPPPogqvAfHGHS&previous_page_section_name=1000&federated_search_id=12d60187-3527-4990-aa01-92cc5149a28a,2,New,N/A,2024-05-24,2024-05-26,No,No,654897144021713552
Apartment in Les Halles,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms","€ 1,044 total",https://www.airbnb.com/rooms/1120959814428918171?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706652_AU9clgwXjrIgSrPK&previous_page_section_name=1000&federated_search_id=12d60187-3527-4990-aa01-92cc5149a28a,2,4.0 (12),N/A,2024-05-24,2024-05-26,No,No,1120959814428918171
Apartment in Paris,N/A,LivinParis | Luxury 2 Bedrooms Opera III,"€ 1,281 total",https://www.airbnb.com/rooms/964929101313618341?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706652_EIFWoYAMTLHDofc4&previous_page_section_name=1000&federated_search_id=12d60187-3527-4990-aa01-92cc5149a28a,2,4.77 (113),N/A,2024-05-24,2024-05-26,No,No,964929101313618341
Apartment in Opéra,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms","€ 1,184 total",https://www.airbnb.com/rooms/604152081477400986?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706652_Y6GfvvutmyCDD7gf&previous_page_section_name=1000&federated_search_id=12d60187-3527-4990-aa01-92cc5149a28a,2,4.43 (7),N/A,2024-05-24,2024-05-26,No,No,604152081477400986
Apartment in Temple,N/A,Parisian Home|202117| 2 bedrooms | Montorgueil,€ 975 total,https://www.airbnb.com/rooms/986813681773042761?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706652_EFUQPmmhcl0b3hpd&previous_page_section_name=1000&federated_search_id=12d60187-3527-4990-aa01-92cc5149a28a,2,New,N/A,2024-05-24,2024-05-26,No,No,986813681773042761
Apartment in Temple,N/A,"5 beds
5 beds
2 bedrooms
,
 · 2 bedrooms",€ 879 total,https://www.airbnb.com/rooms/1115014680405523493?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706652_EIsUhHT8jU2Luo58&previous_page_section_name=1000&federated_search_id=12d60187-3527-4990-aa01-92cc5149a28a,2,4.49 (140),N/A,2024-05-24,2024-05-26,No,No,1115014680405523493
Apartment in Opéra,N/A,Beautiful apartment very central,€ 865 total,https://www.airbnb.com/rooms/567943816858262632?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706652_7NALk4Ie4XSKgO%2FA&previous_page_section_name=1000&federated_search_id=12d60187-3527-4990-aa01-92cc5149a28a,2,4.69 (42),N/A,2024-05-24,2024-05-26,No,No,567943816858262632
Apartment in Buttes-Montmartre,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms",€ 698 total,https://www.airbnb.com/rooms/34767426?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706652_IWRCqvXxkObmsz3Y&previous_page_section_name=1000&federated_search_id=12d60187-3527-4990-aa01-92cc5149a28a,2,4.52 (188),N/A,2024-05-24,2024-05-26,No,No,34767426
Apartment in Paris,N/A,Industrial-style apartment in the heart of the trail,€ 689 total,https://www.airbnb.com/rooms/25024350?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706652_htFzs578CguyomgF&previous_page_section_name=1000&federated_search_id=12d60187-3527-4990-aa01-92cc5149a28a,2,4.0 (11),N/A,2024-05-24,2024-05-26,No,No,25024350
Apartment in Bonne-Nouvelle,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms",€ 845 total,https://www.airbnb.com/rooms/974488254048077160?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706652_1cHmvTq5hC020Y6M&previous_page_section_name=1000&federated_search_id=12d60187-3527-4990-aa01-92cc5149a28a,2,New,N/A,2024-05-24,2024-05-26,No,No,974488254048077160
Apartment in Buttes-Chaumont,N/A,OPERA - NEW LUXURY LOFT- 6P - 2BDR & 2BTR & LIFT,€ 416 total,https://www.airbnb.com/rooms/1002243928268857454?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706652_f4oEwKkHDgVCWtQM&previous_page_section_name=1000&federated_search_id=12d60187-3527-4990-aa01-92cc5149a28a,2,4.36 (25),N/A,2024-05-24,2024-05-26,No,No,1002243928268857454
Apartment in Bonne-Nouvelle,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms","€ 1,050 total",https://www.airbnb.com/rooms/1094196282145195783?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706652_eiS8qzFORWgQwgxP&previous_page_section_name=1000&federated_search_id=12d60187-3527-4990-aa01-92cc5149a28a,2,New,N/A,2024-05-24,2024-05-26,No,No,1094196282145195783
Apartment in Paris,N/A,10th - Superb&Spacious Apart Center,"€ 1,095 total",https://www.airbnb.com/rooms/920156165756301984?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706652_CYzOLZYRmsN0ZDx%2F&previous_page_section_name=1000&federated_search_id=12d60187-3527-4990-aa01-92cc5149a28a,2,N/A,N/A,2024-05-24,2024-05-26,No,No,920156165756301984
Apartment in Paris,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,104 total",https://www.airbnb.com/rooms/1103581725116539608?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706652_8Bru8PGv%2FjyBczts&previous_page_section_name=1000&federated_search_id=12d60187-3527-4990-aa01-92cc5149a28a,2,N/A,N/A,2024-05-24,2024-05-26,No,No,1103581725116539608
Apartment in Paris,N/A,2 bedroom Apartment Place Pereire 75017 - III,€ 619 total,https://www.airbnb.com/rooms/1120874934188425399?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706659_dUpW22T8dnev7dsV&previous_page_section_name=1000&federated_search_id=40f5c433-17ad-4933-9631-99eb5905139d,2,New,Guest favorite,2024-05-24,2024-05-26,No,No,1120874934188425399
Apartment in Pantin,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms",€ 439 total,https://www.airbnb.com/rooms/1120110068591542043?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706659_LT0LR5vyKFNUtWxu&previous_page_section_name=1000&federated_search_id=40f5c433-17ad-4933-9631-99eb5905139d,2,New,N/A,2024-05-24,2024-05-26,No,No,1120110068591542043
Apartment in Paris,N/A,Lovely spacious and bright apartment,"€ 1,124 total",https://www.airbnb.com/rooms/797027259379660267?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706659_ZOFjqmWc7EUtU521&previous_page_section_name=1000&federated_search_id=40f5c433-17ad-4933-9631-99eb5905139d,2,4.71 (21),N/A,2024-05-24,2024-05-26,No,No,797027259379660267
Apartment in Paris,N/A,"5 beds
5 beds
3 bedrooms
,
 · 3 bedrooms",€ 849 total,https://www.airbnb.com/rooms/9749651?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706659_PM%2BorxwGyFO6hmUu&previous_page_section_name=1000&federated_search_id=40f5c433-17ad-4933-9631-99eb5905139d,2,5.0 (17),N/A,2024-05-24,2024-05-26,No,No,9749651
Apartment in Paris,N/A,Paris super central 3 balconies 5 beds NO bed bugs,"€ 1,047 total",https://www.airbnb.com/rooms/1106987076546642019?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706659_hNJ5sNdPYenLQXE6&previous_page_section_name=1000&federated_search_id=40f5c433-17ad-4933-9631-99eb5905139d,2,New,N/A,2024-05-24,2024-05-26,No,No,1106987076546642019
Apartment in Paris,N/A,"5 beds
5 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,540 total",https://www.airbnb.com/rooms/1035237202778650531?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706659_FzPTPyjjDdNxTcbe&previous_page_section_name=1000&federated_search_id=40f5c433-17ad-4933-9631-99eb5905139d,2,4.79 (14),N/A,2024-05-24,2024-05-26,No,No,1035237202778650531
Apartment in Paris,N/A,Family flat near Gare du Nord,"€ 1,066 total",https://www.airbnb.com/rooms/1020209823000629504?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706659_udrpKfxiBEFygxRm&previous_page_section_name=1000&federated_search_id=40f5c433-17ad-4933-9631-99eb5905139d,2,4.15 (59),N/A,2024-05-24,2024-05-26,No,No,1020209823000629504
Apartment in Paris,N/A,"4 beds
4 beds
2 bedrooms
,
 · 2 bedrooms","€ 1,092 total",https://www.airbnb.com/rooms/721430780039553385?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706659_VNQRZlMnhExPA2SV&previous_page_section_name=1000&federated_search_id=40f5c433-17ad-4933-9631-99eb5905139d,2,4.47 (66),N/A,2024-05-24,2024-05-26,No,No,721430780039553385
Apartment in Paris,N/A,Apparently - downtown Paris!,"€ 1,206 total",https://www.airbnb.com/rooms/730920306722308500?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706659_MOdsbEQGsXdEbQoa&previous_page_section_name=1000&federated_search_id=40f5c433-17ad-4933-9631-99eb5905139d,2,New,N/A,2024-05-24,2024-05-26,No,No,730920306722308500
Apartment in Paris,N/A,"3 bedrooms
3 bedrooms",€ 453 total,https://www.airbnb.com/rooms/1070899291756422635?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706659_Zd5EKk2vSkNVf76e&previous_page_section_name=1000&federated_search_id=40f5c433-17ad-4933-9631-99eb5905139d,2,4.88 (8),N/A,2024-05-24,2024-05-26,No,No,1070899291756422635
Apartment in Paris,N/A,Sweet Inn | Elegant 3BR near the Arc de Triomphe,"€ 1,629 total",https://www.airbnb.com/rooms/1079645766743715297?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706659_jPBLc941WS4fqh1f&previous_page_section_name=1000&federated_search_id=40f5c433-17ad-4933-9631-99eb5905139d,2,4.11 (9),N/A,2024-05-24,2024-05-26,No,No,1079645766743715297
Apartment in Paris,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms",€ 518 total,https://www.airbnb.com/rooms/1048539712425572475?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706659_uNu60h4rxblYhMhX&previous_page_section_name=1000&federated_search_id=40f5c433-17ad-4933-9631-99eb5905139d,2,4.37 (49),N/A,2024-05-24,2024-05-26,No,No,1048539712425572475
Apartment in Paris,N/A,Parisian Home|043|2 chambres| Temple - République,€ 915 total,https://www.airbnb.com/rooms/742634958178852315?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706659_QI7fHr8KGJ1qq%2F5o&previous_page_section_name=1000&federated_search_id=40f5c433-17ad-4933-9631-99eb5905139d,2,4.62 (61),N/A,2024-05-24,2024-05-26,No,No,742634958178852315
Apartment in Paris,N/A,"5 beds
5 beds
2 bedrooms
,
 · 2 bedrooms","€ 1,056 total",https://www.airbnb.com/rooms/46256517?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706659_yLEEaL%2FGWl%2B1T8HG&previous_page_section_name=1000&federated_search_id=40f5c433-17ad-4933-9631-99eb5905139d,2,4.58 (12),N/A,2024-05-24,2024-05-26,No,No,46256517
Apartment in Paris,N/A,250 Suite Sainte - Superb apartment in Paris,"€ 1,819 total",https://www.airbnb.com/rooms/777489341031566750?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706659_x8x8IP%2BBjpzI%2FKKI&previous_page_section_name=1000&federated_search_id=40f5c433-17ad-4933-9631-99eb5905139d,2,4.54 (69),N/A,2024-05-24,2024-05-26,No,No,777489341031566750
Apartment in Paris,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms","€ 1,369 total",https://www.airbnb.com/rooms/999187742060561898?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706659_WZ%2BG5p2B%2Bmy9yD%2BY&previous_page_section_name=1000&federated_search_id=40f5c433-17ad-4933-9631-99eb5905139d,2,4.58 (382),N/A,2024-05-24,2024-05-26,No,No,999187742060561898
Apartment in Paris,N/A,GuestReady - Stylish flat in the heart of Paris,"€ 1,408 total",https://www.airbnb.com/rooms/48726750?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706659_nH2ARNNtIeLsOGGR&previous_page_section_name=1000&federated_search_id=40f5c433-17ad-4933-9631-99eb5905139d,2,N/A,N/A,2024-05-24,2024-05-26,No,No,48726750
Apartment in Paris,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms","€ 1,185 total",https://www.airbnb.com/rooms/4716092?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706659_NYPT9ypVGxDuMmIF&previous_page_section_name=1000&federated_search_id=40f5c433-17ad-4933-9631-99eb5905139d,2,N/A,N/A,2024-05-24,2024-05-26,No,No,4716092
Apartment in Paris,N/A,Paris 1er_Louvre Museum_Bd Sebastopol - 5 rooms,"€ 1,542 total",https://www.airbnb.com/rooms/1025109893030792373?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706667_ti6vZmBSgliQv01g&previous_page_section_name=1000&federated_search_id=676d0bb8-a0e8-4a0d-a6a9-d9142c169208,2,New,Superhost,2024-05-24,2024-05-26,No,No,1025109893030792373
Apartment in Paris,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms",€ 669 total,https://www.airbnb.com/rooms/1104260419057948287?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706667_kAdTub5TrOPybpFv&previous_page_section_name=1000&federated_search_id=676d0bb8-a0e8-4a0d-a6a9-d9142c169208,2,New,N/A,2024-05-24,2024-05-26,No,No,1104260419057948287
Apartment in Paris,N/A,Beautiful entire place,"€ 1,699 total",https://www.airbnb.com/rooms/649135423539544439?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706667_idwZcwZD5Bn3fjxa&previous_page_section_name=1000&federated_search_id=676d0bb8-a0e8-4a0d-a6a9-d9142c169208,2,4.81 (36),N/A,2024-05-24,2024-05-26,No,No,649135423539544439
Apartment in Paris,N/A,"4 bedrooms
4 bedrooms",€ 753 total,https://www.airbnb.com/rooms/1007677314446192757?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706667_0bigKQPgVON0%2F77l&previous_page_section_name=1000&federated_search_id=676d0bb8-a0e8-4a0d-a6a9-d9142c169208,2,4.88 (8),N/A,2024-05-24,2024-05-26,No,No,1007677314446192757
Apartment in Saint-Ouen-sur-Seine,N/A,STANDING🎭 ❄️AIR CONDITIONING❄️✍️OMG Montmartre view 🎭,€ 362 total,https://www.airbnb.com/rooms/1066774168975656528?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706667_y%2FzGmm3Q%2FFe03AE2&previous_page_section_name=1000&federated_search_id=676d0bb8-a0e8-4a0d-a6a9-d9142c169208,2,4.33 (3),N/A,2024-05-24,2024-05-26,No,No,1066774168975656528
Apartment in Paris,N/A,"6 beds
6 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,113 total",https://www.airbnb.com/rooms/1039797509586358965?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706667_gukrCp8PM4WXbIov&previous_page_section_name=1000&federated_search_id=676d0bb8-a0e8-4a0d-a6a9-d9142c169208,2,4.84 (49),N/A,2024-05-24,2024-05-26,No,No,1039797509586358965
Apartment in Paris,N/A,Beautiful 3 rooms sleeps 7 minutes from Gare du Nord,"€ 2,091 total",https://www.airbnb.com/rooms/1049742385302004332?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706667_muDglnox1ExyJLcD&previous_page_section_name=1000&federated_search_id=676d0bb8-a0e8-4a0d-a6a9-d9142c169208,2,4.67 (12),N/A,2024-05-24,2024-05-26,No,No,1049742385302004332
Apartment in Paris,N/A,"2 beds
2 beds
2 bedrooms
,
 · 2 bedrooms","€ 1,112 total",https://www.airbnb.com/rooms/10936230?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706667_y3wJ%2Fl0O5T5mfs8s&previous_page_section_name=1000&federated_search_id=676d0bb8-a0e8-4a0d-a6a9-d9142c169208,2,4.51 (111),N/A,2024-05-24,2024-05-26,No,No,10936230
Apartment in Paris,N/A,Apartment at the foot of Paris,€ 686 total,https://www.airbnb.com/rooms/1004201187389582301?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706667_1RkEGIioZYBUJheF&previous_page_section_name=1000&federated_search_id=676d0bb8-a0e8-4a0d-a6a9-d9142c169208,2,New,N/A,2024-05-24,2024-05-26,No,No,1004201187389582301
Apartment in Paris,N/A,"3 bedrooms
3 bedrooms","€ 1,348 total",https://www.airbnb.com/rooms/50759766?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706667_RekpJ3iKdgvqDYi%2F&previous_page_section_name=1000&federated_search_id=676d0bb8-a0e8-4a0d-a6a9-d9142c169208,2,New,N/A,2024-05-24,2024-05-26,No,No,50759766
Apartment in Paris,N/A,A Superior 2-BR in Madeleine - Opéra,€ 799 total,https://www.airbnb.com/rooms/1115331431029641761?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706667_52qJPJHOn%2BrzpgOB&previous_page_section_name=1000&federated_search_id=676d0bb8-a0e8-4a0d-a6a9-d9142c169208,2,New,N/A,2024-05-24,2024-05-26,No,No,1115331431029641761
Apartment in Paris,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms","€ 1,151 total",https://www.airbnb.com/rooms/1021484671353525239?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706667_rpxnsgNEZgwv9vl%2B&previous_page_section_name=1000&federated_search_id=676d0bb8-a0e8-4a0d-a6a9-d9142c169208,2,4.88 (16),N/A,2024-05-24,2024-05-26,No,No,1021484671353525239
Apartment in Paris,N/A,Urban Flat 34 - Beautiful 3 Bedroom Paris Louvre,"€ 1,063 total",https://www.airbnb.com/rooms/1100611051523947531?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706667_5zYlIQ4LUIjB9sGf&previous_page_section_name=1000&federated_search_id=676d0bb8-a0e8-4a0d-a6a9-d9142c169208,2,New,N/A,2024-05-24,2024-05-26,No,No,1100611051523947531
Apartment in Paris,N/A,"7 beds
7 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,606 total",https://www.airbnb.com/rooms/978659831930304606?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706667_qa2m%2FCHfiJ2o9fJu&previous_page_section_name=1000&federated_search_id=676d0bb8-a0e8-4a0d-a6a9-d9142c169208,2,3.86 (14),N/A,2024-05-24,2024-05-26,Yes,No,978659831930304606
Apartment in Paris,N/A,Paris Marais. Big! Ideal families. 6 pers.,"€ 1,082 total",https://www.airbnb.com/rooms/1100016870216111462?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706667_Mt5H88qNeOWocU8C&previous_page_section_name=1000&federated_search_id=676d0bb8-a0e8-4a0d-a6a9-d9142c169208,2,4.23 (35),N/A,2024-05-24,2024-05-26,No,No,1100016870216111462
Apartment in Paris,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms",€ 747 total,https://www.airbnb.com/rooms/757006261289754678?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706667_5cKbTeISDqbH1F8V&previous_page_section_name=1000&federated_search_id=676d0bb8-a0e8-4a0d-a6a9-d9142c169208,2,4.61 (28),N/A,2024-05-24,2024-05-26,No,No,757006261289754678
Apartment in Paris,N/A,Beautiful Apartment - Mairie 18ème,"€ 1,164 total",https://www.airbnb.com/rooms/798408023316123749?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706667_%2FcNVe5ZfMSYkAbtB&previous_page_section_name=1000&federated_search_id=676d0bb8-a0e8-4a0d-a6a9-d9142c169208,2,N/A,N/A,2024-05-24,2024-05-26,No,No,798408023316123749
Apartment in Paris,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms","€ 1,504 total",https://www.airbnb.com/rooms/968159175817635943?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706667_mXKjjjtRCGoMuxwQ&previous_page_section_name=1000&federated_search_id=676d0bb8-a0e8-4a0d-a6a9-d9142c169208,2,N/A,N/A,2024-05-24,2024-05-26,No,No,968159175817635943
Apartment in Paris,N/A,Apartment in the heart of Paris - 2BR/6P,"€ 1,213 total",https://www.airbnb.com/rooms/45281154?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706674_BLyeA7q%2B%2FInENmO8&previous_page_section_name=1000&federated_search_id=0a13712c-98c6-4c14-9090-88c0b5138202,2,4.3 (131),Guest favorite,2024-05-24,2024-05-26,No,No,45281154
Apartment in Paris,N/A,"2 beds
2 beds
2 bedrooms
,
 · 2 bedrooms","€ 1,350 total",https://www.airbnb.com/rooms/48796305?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706674_6rqcLgNrqnKAQBo2&previous_page_section_name=1000&federated_search_id=0a13712c-98c6-4c14-9090-88c0b5138202,2,4.52 (132),Superhost,2024-05-24,2024-05-26,No,No,48796305
Apartment in Noisy-le-Sec,N/A,167 Suite K - Superb apartment in Paris,€ 267 total,https://www.airbnb.com/rooms/1050731739486544051?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706674_LSzV3I2JSmULrCEc&previous_page_section_name=1000&federated_search_id=0a13712c-98c6-4c14-9090-88c0b5138202,2,5.0 (4),Guest favorite,2024-05-24,2024-05-26,No,No,1050731739486544051
Apartment in Paris,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms","€ 1,466 total",https://www.airbnb.com/rooms/1100561700307897899?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706674_3hqnf3KjiwZx1ow5&previous_page_section_name=1000&federated_search_id=0a13712c-98c6-4c14-9090-88c0b5138202,2,New,N/A,2024-05-24,2024-05-26,No,No,1100561700307897899
Apartment in Paris,N/A,cozy apartment 6 people,€ 753 total,https://www.airbnb.com/rooms/1008499773625917747?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706674_9AuD6WJqLMUKtBIc&previous_page_section_name=1000&federated_search_id=0a13712c-98c6-4c14-9090-88c0b5138202,2,4.93 (14),N/A,2024-05-24,2024-05-26,No,No,1008499773625917747
Apartment in Paris,N/A,"2 bedrooms
2 bedrooms","€ 1,277 total",https://www.airbnb.com/rooms/654896989185862607?adults=6&check_in=2024-05-24&check_out=2024-05-26&source_impression_id=p3_1711706674_TqE%2FT2uHcfKw%2FeNB&previous_page_section_name=1000&federated_search_id=0a13712c-98c6-4c14-9090-88c0b5138202,2,4.19 (36),N/A,2024-05-24,2024-05-26,No,No,654896989185862607
