Title,Subtitle,Detail,Price,URL,Bedrooms,Review_rating,Superhost,Check_in,Check_out,Competitor,Livinparis,Listing_id
Home in Le Blanc-Mesnil,N/A,*House for 6 people in Le Blanc-Mesnil*,€ 391 total,https://www.airbnb.com/rooms/990519981091697309?adults=6&check_in=2024-04-01&check_out=2024-04-05&source_impression_id=p3_1711704232_oEQM3X%2BkH7orOiG7&previous_page_section_name=1000&federated_search_id=691fba2a-21c4-4ec1-852b-fb09e911de53,2,4.67 (6),Superhost,2024-04-01,2024-04-05,No,No,990519981091697309
Apartment in Pantin,N/A,"2 beds
2 beds
2 bedrooms
,
 · 2 bedrooms",€ 684 total,https://www.airbnb.com/rooms/1120188560879466945?adults=6&check_in=2024-04-01&check_out=2024-04-05&source_impression_id=p3_1711704232_AS6BHFmNaZEcUnkZ&previous_page_section_name=1000&federated_search_id=691fba2a-21c4-4ec1-852b-fb09e911de53,2,New,Guest favorite,2024-04-01,2024-04-05,No,No,1120188560879466945
Apartment in Clichy,N/A,Charm and serenity: Close to J.O,€ 923 total,https://www.airbnb.com/rooms/1081918668014669144?adults=6&check_in=2024-04-01&check_out=2024-04-05&source_impression_id=p3_1711704232_cwfmSvXUQ5nrdzNU&previous_page_section_name=1000&federated_search_id=691fba2a-21c4-4ec1-852b-fb09e911de53,2,New,Guest favorite,2024-04-01,2024-04-05,No,No,1081918668014669144
Apartment in Paris,N/A,"4 beds
4 beds
2 bedrooms
,
 · 2 bedrooms","€ 1,426 total",https://www.airbnb.com/rooms/1018993181072223172?adults=6&check_in=2024-04-01&check_out=2024-04-05&source_impression_id=p3_1711704232_B82lhuUL%2FiCnZT%2Ba&previous_page_section_name=1000&federated_search_id=691fba2a-21c4-4ec1-852b-fb09e911de53,2,3.67 (3),Guest favorite,2024-04-01,2024-04-05,No,No,1018993181072223172
Apartment in Paris,N/A,"""Horace"" apartment, metro","€ 2,020 total",https://www.airbnb.com/rooms/891907245815113066?adults=6&check_in=2024-04-01&check_out=2024-04-05&source_impression_id=p3_1711704232_2BKFIHt75vscxxWU&previous_page_section_name=1000&federated_search_id=691fba2a-21c4-4ec1-852b-fb09e911de53,2,4.52 (29),Superhost,2024-04-01,2024-04-05,No,No,891907245815113066
Apartment in Vincennes,N/A,"6 beds
6 beds
2 bedrooms
,
 · 2 bedrooms","€ 1,171 total",https://www.airbnb.com/rooms/801982547969539712?adults=6&check_in=2024-04-01&check_out=2024-04-05&source_impression_id=p3_1711704232_qzURNWVcZImM93Ag&previous_page_section_name=1000&federated_search_id=691fba2a-21c4-4ec1-852b-fb09e911de53,2,4.94 (31),Guest favorite,2024-04-01,2024-04-05,No,No,801982547969539712
Apartment in Paris,N/A,Timeless Beauty : Marais Vintage apartment - PARIS,€ 891 total,https://www.airbnb.com/rooms/1096262426974123457?adults=6&check_in=2024-04-01&check_out=2024-04-05&source_impression_id=p3_1711704232_xBhWWEAyojSUpiLW&previous_page_section_name=1000&federated_search_id=691fba2a-21c4-4ec1-852b-fb09e911de53,2,5.0 (3),Superhost,2024-04-01,2024-04-05,No,No,1096262426974123457
Apartment in Créteil,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms",€ 566 total,https://www.airbnb.com/rooms/1024728310638415647?adults=6&check_in=2024-04-01&check_out=2024-04-05&source_impression_id=p3_1711704232_zryJL2AhspfJEgg9&previous_page_section_name=1000&federated_search_id=691fba2a-21c4-4ec1-852b-fb09e911de53,2,4.87 (38),N/A,2024-04-01,2024-04-05,No,No,1024728310638415647
Townhouse in Rueil-Malmaison,N/A,Luxurious flat/3bedrooms/Amazing view/EffeilTower,€ 709 total,https://www.airbnb.com/rooms/823667824370092277?adults=6&check_in=2024-04-01&check_out=2024-04-05&source_impression_id=p3_1711704232_WwIoyV%2FuZJUAqWDk&previous_page_section_name=1000&federated_search_id=691fba2a-21c4-4ec1-852b-fb09e911de53,2,4.57 (23),N/A,2024-04-01,2024-04-05,No,No,823667824370092277
Apartment in Paris,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,389 total",https://www.airbnb.com/rooms/813619693508294637?adults=6&check_in=2024-04-01&check_out=2024-04-05&source_impression_id=p3_1711704232_DFGhS0gvOKLq%2FELU&previous_page_section_name=1000&federated_search_id=691fba2a-21c4-4ec1-852b-fb09e911de53,2,4.92 (13),N/A,2024-04-01,2024-04-05,No,No,813619693508294637
Apartment in Paris,N/A,Live Paris and Disney tour,"€ 3,570 total",https://www.airbnb.com/rooms/1002269849703957666?adults=6&check_in=2024-04-01&check_out=2024-04-05&source_impression_id=p3_1711704232_8eggLf6B90kGCO%2F%2B&previous_page_section_name=1000&federated_search_id=691fba2a-21c4-4ec1-852b-fb09e911de53,2,4.63 (90),N/A,2024-04-01,2024-04-05,No,No,1002269849703957666
Apartment in Aubervilliers,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms",€ 833 total,https://www.airbnb.com/rooms/36517318?adults=6&check_in=2024-04-01&check_out=2024-04-05&source_impression_id=p3_1711704232_9YSqpnPclbGAsnJP&previous_page_section_name=1000&federated_search_id=691fba2a-21c4-4ec1-852b-fb09e911de53,2,4.6 (5),N/A,2024-04-01,2024-04-05,No,No,36517318
Apartment in Pantin,N/A,Charming apartment near Nation,"€ 1,110 total",https://www.airbnb.com/rooms/967964174076476991?adults=6&check_in=2024-04-01&check_out=2024-04-05&source_impression_id=p3_1711704232_HwzcLk0jX0KdPIsI&previous_page_section_name=1000&federated_search_id=691fba2a-21c4-4ec1-852b-fb09e911de53,2,New,N/A,2024-04-01,2024-04-05,No,No,967964174076476991
Apartment in Le Bourget,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms",€ 860 total,https://www.airbnb.com/rooms/1120308256978325340?adults=6&check_in=2024-04-01&check_out=2024-04-05&source_impression_id=p3_1711704232_HUrGFAux8DkkBEOX&previous_page_section_name=1000&federated_search_id=691fba2a-21c4-4ec1-852b-fb09e911de53,2,4.88 (154),N/A,2024-04-01,2024-04-05,No,No,1120308256978325340
Apartment in Paris,N/A,Lovely T3 apartment with lovely balcony terrace,"€ 2,260 total",https://www.airbnb.com/rooms/13481599?adults=6&check_in=2024-04-01&check_out=2024-04-05&source_impression_id=p3_1711704232_LNOmLzUXiVcVUViw&previous_page_section_name=1000&federated_search_id=691fba2a-21c4-4ec1-852b-fb09e911de53,2,5.0 (21),N/A,2024-04-01,2024-04-05,No,No,13481599
Apartment in Paris,N/A,"4 beds
4 beds
2 bedrooms
,
 · 2 bedrooms","€ 3,961 total",https://www.airbnb.com/rooms/679565766364180414?adults=6&check_in=2024-04-01&check_out=2024-04-05&source_impression_id=p3_1711704232_VIFGTijkAI%2B%2BXQMi&previous_page_section_name=1000&federated_search_id=691fba2a-21c4-4ec1-852b-fb09e911de53,2,New,N/A,2024-04-01,2024-04-05,No,No,679565766364180414
Apartment in Bobigny,N/A,Townhouse with 3 bedrooms,€ 632 total,https://www.airbnb.com/rooms/1121131207852088982?adults=6&check_in=2024-04-01&check_out=2024-04-05&source_impression_id=p3_1711704232_2CHwAmIRVPFZGSWy&previous_page_section_name=1000&federated_search_id=691fba2a-21c4-4ec1-852b-fb09e911de53,2,4.82 (57),N/A,2024-04-01,2024-04-05,No,No,1121131207852088982
Condo in Saint-Denis,N/A,"6 beds
6 beds
3 bedrooms
,
 · 3 bedrooms",€ 621 total,https://www.airbnb.com/rooms/821200638199824022?adults=6&check_in=2024-04-01&check_out=2024-04-05&source_impression_id=p3_1711704232_cR8T6rxv2IBj2XZE&previous_page_section_name=1000&federated_search_id=691fba2a-21c4-4ec1-852b-fb09e911de53,2,N/A,N/A,2024-04-01,2024-04-05,No,No,821200638199824022
Apartment in Clichy,N/A,A Cosy 3-BR/2 Ba in Clichy,€ 993 total,https://www.airbnb.com/rooms/1120877769309187845?adults=6&check_in=2024-04-01&check_out=2024-04-05&source_impression_id=p3_1711704240_Ox5UGi4oREgPgxV4&previous_page_section_name=1000&federated_search_id=b660d20e-b7c4-4083-a129-67b21027b7c3,2,New,Guest favorite,2024-04-01,2024-04-05,No,No,1120877769309187845
Apartment in Paris,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms","€ 3,559 total",https://www.airbnb.com/rooms/1113274113701520879?adults=6&check_in=2024-04-01&check_out=2024-04-05&source_impression_id=p3_1711704240_9SXVDio5UKQi86Vg&previous_page_section_name=1000&federated_search_id=b660d20e-b7c4-4083-a129-67b21027b7c3,2,New,Superhost,2024-04-01,2024-04-05,No,No,1113274113701520879
Apartment in Cachan,N/A,Signature Eiffel Tower,€ 628 total,https://www.airbnb.com/rooms/772932665744578234?adults=6&check_in=2024-04-01&check_out=2024-04-05&source_impression_id=p3_1711704240_c%2F35q7%2FkinJb1LYv&previous_page_section_name=1000&federated_search_id=b660d20e-b7c4-4083-a129-67b21027b7c3,2,4.56 (63),Superhost,2024-04-01,2024-04-05,No,No,772932665744578234
Apartment in Paris,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 4,715 total",https://www.airbnb.com/rooms/887523044372744808?adults=6&check_in=2024-04-01&check_out=2024-04-05&source_impression_id=p3_1711704240_Pxpv5nVUfdIXB81y&previous_page_section_name=1000&federated_search_id=b660d20e-b7c4-4083-a129-67b21027b7c3,2,4.71 (7),Superhost,2024-04-01,2024-04-05,No,No,887523044372744808
Apartment in Paris,N/A,"Accommodation 80m2, free car car,Paris 5 min drive","€ 1,356 total",https://www.airbnb.com/rooms/25024350?adults=6&check_in=2024-04-01&check_out=2024-04-05&source_impression_id=p3_1711704240_3WyaJa0UUJdg%2F6GA&previous_page_section_name=1000&federated_search_id=b660d20e-b7c4-4083-a129-67b21027b7c3,2,4.52 (188),Superhost,2024-04-01,2024-04-05,No,No,25024350
Apartment in Paris,N/A,"4 beds
4 beds
2 bedrooms
,
 · 2 bedrooms","€ 1,497 total",https://www.airbnb.com/rooms/817925939329332934?adults=6&check_in=2024-04-01&check_out=2024-04-05&source_impression_id=p3_1711704240_vvoIdPPoFsBdSCNo&previous_page_section_name=1000&federated_search_id=b660d20e-b7c4-4083-a129-67b21027b7c3,2,4.46 (37),N/A,2024-04-01,2024-04-05,No,No,817925939329332934
Apartment in Maisons-Alfort,N/A,Very central - Beautiful & spacious - Sauna & Gym,€ 982 total,https://www.airbnb.com/rooms/1094724839765649237?adults=6&check_in=2024-04-01&check_out=2024-04-05&source_impression_id=p3_1711704240_E4Y42TBdbNOxUrGX&previous_page_section_name=1000&federated_search_id=b660d20e-b7c4-4083-a129-67b21027b7c3,2,New,N/A,2024-04-01,2024-04-05,No,No,1094724839765649237
Apartment in Paris,N/A,"6 beds
6 beds
6 bedrooms
,
 · 6 bedrooms","€ 4,218 total",https://www.airbnb.com/rooms/965116146928029691?adults=6&check_in=2024-04-01&check_out=2024-04-05&source_impression_id=p3_1711704240_VnoC1DSXRkiQDiao&previous_page_section_name=1000&federated_search_id=b660d20e-b7c4-4083-a129-67b21027b7c3,2,4.84 (25),N/A,2024-04-01,2024-04-05,No,No,965116146928029691
Home in Ivry-sur-Seine,N/A,80m2souplex apartment composed on the ground floor,"€ 2,131 total",https://www.airbnb.com/rooms/1111513179313784145?adults=6&check_in=2024-04-01&check_out=2024-04-05&source_impression_id=p3_1711704240_YBXxlC0lXyj3CUmm&previous_page_section_name=1000&federated_search_id=b660d20e-b7c4-4083-a129-67b21027b7c3,2,New,N/A,2024-04-01,2024-04-05,No,No,1111513179313784145
Apartment in Paris,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,526 total",https://www.airbnb.com/rooms/1010697756424676903?adults=6&check_in=2024-04-01&check_out=2024-04-05&source_impression_id=p3_1711704240_xt9BEHAQRaLj5yhE&previous_page_section_name=1000&federated_search_id=b660d20e-b7c4-4083-a129-67b21027b7c3,2,4.33 (3),N/A,2024-04-01,2024-04-05,No,No,1010697756424676903
Apartment in Paris,N/A,Beautiful 2BDR near the Eiffel Tower,€ 825 total,https://www.airbnb.com/rooms/1051954546822980319?adults=6&check_in=2024-04-01&check_out=2024-04-05&source_impression_id=p3_1711704240_Luw%2BGKwAkg2035ee&previous_page_section_name=1000&federated_search_id=b660d20e-b7c4-4083-a129-67b21027b7c3,2,New,N/A,2024-04-01,2024-04-05,No,No,1051954546822980319
Apartment in Paris,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms","€ 3,045 total",https://www.airbnb.com/rooms/1119694629055205166?adults=6&check_in=2024-04-01&check_out=2024-04-05&source_impression_id=p3_1711704240_YvS7udeXDIQsJeFB&previous_page_section_name=1000&federated_search_id=b660d20e-b7c4-4083-a129-67b21027b7c3,2,4.62 (117),N/A,2024-04-01,2024-04-05,No,No,1119694629055205166
Apartment in Paris,N/A,L 'harmonie - Penthouse - 7P - Wifi - Paris,"€ 2,042 total",https://www.airbnb.com/rooms/35332697?adults=6&check_in=2024-04-01&check_out=2024-04-05&source_impression_id=p3_1711704240_PlGePz%2FtzWTyFKM9&previous_page_section_name=1000&federated_search_id=b660d20e-b7c4-4083-a129-67b21027b7c3,2,New,N/A,2024-04-01,2024-04-05,No,No,35332697
Apartment in Paris,N/A,"5 beds
5 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,402 total",https://www.airbnb.com/rooms/1070143396554783675?adults=6&check_in=2024-04-01&check_out=2024-04-05&source_impression_id=p3_1711704240_L4haaCSN8Qgv7mzd&previous_page_section_name=1000&federated_search_id=b660d20e-b7c4-4083-a129-67b21027b7c3,2,4.79 (24),N/A,2024-04-01,2024-04-05,No,No,1070143396554783675
Apartment in Rosny-sous-Bois,N/A,Spacious Apartment Steps Away from Notre-Dame,€ 889 total,https://www.airbnb.com/rooms/793271397762050032?adults=6&check_in=2024-04-01&check_out=2024-04-05&source_impression_id=p3_1711704240_ZahN5%2FPDqb6m4bFv&previous_page_section_name=1000&federated_search_id=b660d20e-b7c4-4083-a129-67b21027b7c3,2,New,N/A,2024-04-01,2024-04-05,No,No,793271397762050032
Apartment in Charenton-le-Pont,N/A,"4 beds
4 beds
4 bedrooms
,
 · 4 bedrooms",€ 933 total,https://www.airbnb.com/rooms/1104289641221104340?adults=6&check_in=2024-04-01&check_out=2024-04-05&source_impression_id=p3_1711704240_0HZgYr2vRN1Z4gCo&previous_page_section_name=1000&federated_search_id=b660d20e-b7c4-4083-a129-67b21027b7c3,2,4.33 (6),N/A,2024-04-01,2024-04-05,No,No,1104289641221104340
Apartment in Paris,N/A,Pool Garden & Spa in Paris,"€ 1,182 total",https://www.airbnb.com/rooms/1022311869620700446?adults=6&check_in=2024-04-01&check_out=2024-04-05&source_impression_id=p3_1711704240_voKX1jXi6TY%2FW9y6&previous_page_section_name=1000&federated_search_id=b660d20e-b7c4-4083-a129-67b21027b7c3,2,4.84 (62),N/A,2024-04-01,2024-04-05,No,No,1022311869620700446
Condo in Paris,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,099 total",https://www.airbnb.com/rooms/47902130?adults=6&check_in=2024-04-01&check_out=2024-04-05&source_impression_id=p3_1711704240_IztYZKWmNzoXl2rd&previous_page_section_name=1000&federated_search_id=b660d20e-b7c4-4083-a129-67b21027b7c3,2,N/A,N/A,2024-04-01,2024-04-05,No,No,47902130
Apartment in Paris,N/A,Modern Home in the Heart of Paris - 2BR/6P,€ 613 total,https://www.airbnb.com/rooms/46186990?adults=6&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711704251_v%2BA4VUgx6sMCtu%2Bt&previous_page_section_name=1000&federated_search_id=dcb9e924-445d-4c07-b0ba-3b1e1a12766b,2,4.21 (114),Guest favorite,2024-04-05,2024-04-07,No,No,46186990
Apartment in Paris,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms","€ 1,661 total",https://www.airbnb.com/rooms/1049475896885377461?adults=6&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711704251_%2Fl3H9%2BTZdAV6FxbK&previous_page_section_name=1000&federated_search_id=dcb9e924-445d-4c07-b0ba-3b1e1a12766b,2,4.9 (10),Superhost,2024-04-05,2024-04-07,No,No,1049475896885377461
Apartment in Paris,N/A,Incredible apartment 3BDR/8PAX in the city center,€ 872 total,https://www.airbnb.com/rooms/1023684329168543981?adults=6&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711704251_AcI5w41MDBfyKVco&previous_page_section_name=1000&federated_search_id=dcb9e924-445d-4c07-b0ba-3b1e1a12766b,2,4.47 (19),Superhost,2024-04-05,2024-04-07,No,No,1023684329168543981
Apartment in Paris,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,096 total",https://www.airbnb.com/rooms/766431168203297178?adults=6&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711704251_Q8xEOoQkbgc9nRcK&previous_page_section_name=1000&federated_search_id=dcb9e924-445d-4c07-b0ba-3b1e1a12766b,2,4.65 (155),Apr 4 – 7,2024-04-05,2024-04-07,No,No,766431168203297178
Apartment in Paris,N/A,Amazing apartment 6P/2BR - Etienne Marcel,€ 926 total,https://www.airbnb.com/rooms/47303570?adults=6&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711704251_XECTKB6zHBqG%2F3gX&previous_page_section_name=1000&federated_search_id=dcb9e924-445d-4c07-b0ba-3b1e1a12766b,2,4.67 (21),Apr 6 – 8,2024-04-05,2024-04-07,No,No,47303570
Apartment in Paris,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms",€ 586 total,https://www.airbnb.com/rooms/737545169769248210?adults=6&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711704251_AXa2O4sWTIMFpeHH&previous_page_section_name=1000&federated_search_id=dcb9e924-445d-4c07-b0ba-3b1e1a12766b,2,New,Apr 4 – 7,2024-04-05,2024-04-07,No,No,737545169769248210
Apartment in Paris,N/A,Superb apartment in the heart of the 2nd arrond of,€ 845 total,https://www.airbnb.com/rooms/1099206870677546619?adults=6&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711704251_y3jqwV7p569zuIHX&previous_page_section_name=1000&federated_search_id=dcb9e924-445d-4c07-b0ba-3b1e1a12766b,2,4.2 (5),Apr 4 – 7,2024-04-05,2024-04-07,No,No,1099206870677546619
Apartment in Paris,N/A,"5 beds
5 beds
3 bedrooms
,
 · 3 bedrooms",€ 654 total,https://www.airbnb.com/rooms/1041099079534832165?adults=6&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711704251_6bHxCnM9vKTmz8r0&previous_page_section_name=1000&federated_search_id=dcb9e924-445d-4c07-b0ba-3b1e1a12766b,2,4.54 (237),Apr 5 – 6,2024-04-05,2024-04-07,No,No,1041099079534832165
Apartment in Paris,N/A,Beautiful apartment 2BR/8P - Opera - Center of Par,€ 651 total,https://www.airbnb.com/rooms/15284896?adults=6&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711704251_QDvhqoNENqdMUfFL&previous_page_section_name=1000&federated_search_id=dcb9e924-445d-4c07-b0ba-3b1e1a12766b,2,4.67 (24),Apr 4 – 6,2024-04-05,2024-04-07,No,No,15284896
Apartment in Paris,N/A,"4 beds
4 beds
2 bedrooms
,
 · 2 bedrooms",€ 634 total,https://www.airbnb.com/rooms/841092186789503968?adults=6&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711704251_E65SkLW91p9Ocvdr&previous_page_section_name=1000&federated_search_id=dcb9e924-445d-4c07-b0ba-3b1e1a12766b,2,4.92 (13),N/A,2024-04-05,2024-04-07,No,No,841092186789503968
Apartment in Paris,N/A,Quiet and spacious family apartment,"€ 1,023 total",https://www.airbnb.com/rooms/880381203397367138?adults=6&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711704251_SdJK4oI4Qtxn7qL4&previous_page_section_name=1000&federated_search_id=dcb9e924-445d-4c07-b0ba-3b1e1a12766b,2,4.27 (119),N/A,2024-04-05,2024-04-07,No,No,880381203397367138
Apartment in Paris,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms",€ 557 total,https://www.airbnb.com/rooms/41025858?adults=6&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711704251_5xuS3vai8XdjQ3nH&previous_page_section_name=1000&federated_search_id=dcb9e924-445d-4c07-b0ba-3b1e1a12766b,2,4.84 (79),N/A,2024-04-05,2024-04-07,No,No,41025858
Apartment in Nanterre,N/A,Stunning architect-designed duplex,€ 340 total,https://www.airbnb.com/rooms/818724872859399731?adults=6&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711704251_MVoxhnm9RjDEGl83&previous_page_section_name=1000&federated_search_id=dcb9e924-445d-4c07-b0ba-3b1e1a12766b,2,4.31 (74),N/A,2024-04-05,2024-04-07,No,No,818724872859399731
Apartment in Paris,N/A,"3 bedrooms
3 bedrooms",€ 664 total,https://www.airbnb.com/rooms/53528017?adults=6&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711704251_nZDUytSGSfMx9siz&previous_page_section_name=1000&federated_search_id=dcb9e924-445d-4c07-b0ba-3b1e1a12766b,2,4.5 (4),N/A,2024-04-05,2024-04-07,No,No,53528017
Apartment in Paris,N/A,"Lovely Loft with 2 Bedrooms for 6 Guests,/Central",€ 896 total,https://www.airbnb.com/rooms/1086128414306862912?adults=6&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711704251_NUNEYNfeCSDYeEIs&previous_page_section_name=1000&federated_search_id=dcb9e924-445d-4c07-b0ba-3b1e1a12766b,2,4.21 (164),N/A,2024-04-05,2024-04-07,No,No,1086128414306862912
Apartment in Paris,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms",€ 866 total,https://www.airbnb.com/rooms/33008380?adults=6&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711704251_xPscRdKkvEeJYENf&previous_page_section_name=1000&federated_search_id=dcb9e924-445d-4c07-b0ba-3b1e1a12766b,2,4.42 (19),N/A,2024-04-05,2024-04-07,No,No,33008380
Apartment in Paris,N/A,The Marais Centre Pompidou,"€ 1,062 total",https://www.airbnb.com/rooms/802718742530204373?adults=6&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711704251_T2sU%2FPQA5cR5gjCP&previous_page_section_name=1000&federated_search_id=dcb9e924-445d-4c07-b0ba-3b1e1a12766b,2,3.33 (3),N/A,2024-04-05,2024-04-07,No,No,802718742530204373
Apartment in Paris,N/A,"4 beds
4 beds
2 bedrooms
,
 · 2 bedrooms",€ 921 total,https://www.airbnb.com/rooms/940402563338145200?adults=6&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711704251_9QqG9Q9sopq%2Br49m&previous_page_section_name=1000&federated_search_id=dcb9e924-445d-4c07-b0ba-3b1e1a12766b,2,4.76 (29),N/A,2024-04-05,2024-04-07,No,No,940402563338145200
Apartment in Paris,N/A,Beautiful 6P/2BR apartment - Gare du Nord,"€ 1,117 total",https://www.airbnb.com/rooms/859923441991191873?adults=6&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-04-04&check_out=2024-04-07&source_impression_id=p3_1711704252_e8AhTgEh8m36Iu4S&previous_page_section_name=1000&federated_search_id=dcb9e924-445d-4c07-b0ba-3b1e1a12766b,2,New,N/A,2024-04-05,2024-04-07,No,No,859923441991191873
Apartment in Paris,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms","€ 1,187 total",https://www.airbnb.com/rooms/1107077130499002026?adults=6&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-04-06&check_out=2024-04-08&source_impression_id=p3_1711704252_1uz%2BbxqCh2viynxt&previous_page_section_name=1000&federated_search_id=dcb9e924-445d-4c07-b0ba-3b1e1a12766b,2,4.81 (130),N/A,2024-04-05,2024-04-07,No,No,1107077130499002026
Loft in Paris,N/A,Apartment of 91 m2 Paris 9th arrondissement,"€ 1,738 total",https://www.airbnb.com/rooms/11267264?adults=6&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-04-04&check_out=2024-04-07&source_impression_id=p3_1711704252_LPVejD8fuNoC5OQe&previous_page_section_name=1000&federated_search_id=dcb9e924-445d-4c07-b0ba-3b1e1a12766b,2,4.92 (12),N/A,2024-04-05,2024-04-07,No,No,11267264
Apartment in Paris,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,409 total",https://www.airbnb.com/rooms/893998484038590240?adults=6&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-04-04&check_out=2024-04-07&source_impression_id=p3_1711704252_hwDL3Iz0ij7dwzQg&previous_page_section_name=1000&federated_search_id=dcb9e924-445d-4c07-b0ba-3b1e1a12766b,2,5.0 (3),N/A,2024-04-05,2024-04-07,Yes,No,893998484038590240
Apartment in Paris,N/A,Amazing apartment - 6P/2BR - Canal Saint Martin-3,€ 885 total,https://www.airbnb.com/rooms/1075047423179718014?adults=6&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-04-05&check_out=2024-04-06&source_impression_id=p3_1711704252_Hy5lRWCMCZC6H%2Bnd&previous_page_section_name=1000&federated_search_id=dcb9e924-445d-4c07-b0ba-3b1e1a12766b,2,4.83 (24),N/A,2024-04-05,2024-04-07,No,No,1075047423179718014
Apartment in Paris,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms",€ 881 total,https://www.airbnb.com/rooms/932440448826150791?adults=6&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-04-04&check_out=2024-04-06&source_impression_id=p3_1711704252_1A%2BOq4iQCDJAVB4b&previous_page_section_name=1000&federated_search_id=dcb9e924-445d-4c07-b0ba-3b1e1a12766b,2,N/A,N/A,2024-04-05,2024-04-07,No,No,932440448826150791
Apartment in Bonne-Nouvelle,N/A,223 Suite Rothschild - Superb apartment in Paris,€ 904 total,https://www.airbnb.com/rooms/54338381?adults=6&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711704256_e8AD1ffekzjQagE9&previous_page_section_name=1000&federated_search_id=6720cd20-9266-46e6-ab0a-da293a6b53c0,2,4.58 (100),Superhost,2024-04-05,2024-04-07,No,No,54338381
Apartment in Opéra,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms","€ 1,895 total",https://www.airbnb.com/rooms/980142421693768394?adults=6&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711704256_qAAtu2CWH%2BMARcAb&previous_page_section_name=1000&federated_search_id=6720cd20-9266-46e6-ab0a-da293a6b53c0,2,5.0 (8),Superhost,2024-04-05,2024-04-07,No,No,980142421693768394
Apartment in Bonne-Nouvelle,N/A,Wonderful apartment 3bedr Saint Honoré,€ 807 total,https://www.airbnb.com/rooms/1106987076546642019?adults=6&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711704256_gsqzwrj%2BeptWY7NA&previous_page_section_name=1000&federated_search_id=6720cd20-9266-46e6-ab0a-da293a6b53c0,2,New,Guest favorite,2024-04-05,2024-04-07,No,No,1106987076546642019
Apartment in Bonne-Nouvelle,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,319 total",https://www.airbnb.com/rooms/48796318?adults=6&check_in=2024-04-05&check_out=2024-04-07&source_impression_id=p3_1711704256_qT70PafJWFbyVRZo&previous_page_section_name=1000&federated_search_id=6720cd20-9266-46e6-ab0a-da293a6b53c0,2,4.44 (127),N/A,2024-04-05,2024-04-07,No,No,48796318
