Title,Subtitle,Detail,Price,URL,Bedrooms,Review_rating,Superhost,Check_in,Check_out,Competitor,Livinparis,Listing_id
Apartment in Opéra,N/A,"5 beds
5 beds
2 bedrooms
,
 · 2 bedrooms","€ 3,265 total",https://www.airbnb.com/rooms/983754651962578185?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714646_vSfjTfEElFgGBq0t&previous_page_section_name=1000&federated_search_id=d1e8cb3d-e785-4c9c-ade8-74276fd3068e,2,4.81 (27),N/A,2024-09-23,2024-09-27,No,No,983754651962578185
Apartment in Buttes-Montmartre,N/A,"2 beds, 1 sofa bed / Musée Grévin - Folies Bergère","€ 3,094 total",https://www.airbnb.com/rooms/1000724323920045696?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714646_klwjgv29Ka5OUxZB&previous_page_section_name=1000&federated_search_id=d1e8cb3d-e785-4c9c-ade8-74276fd3068e,2,5.0 (3),N/A,2024-09-23,2024-09-27,No,No,1000724323920045696
Apartment in Temple,N/A,"2 bedrooms
2 bedrooms","€ 3,487 total",https://www.airbnb.com/rooms/706188427189064554?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714646_1TlW6P03GpCs1voh&previous_page_section_name=1000&federated_search_id=d1e8cb3d-e785-4c9c-ade8-74276fd3068e,2,N/A,N/A,2024-09-23,2024-09-27,No,No,706188427189064554
Apartment in Paris,N/A,GuestReady - Beautiful 2-Bedroom Apt South Pigalle,"€ 1,480 total",https://www.airbnb.com/rooms/44238156?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714653_sB2bGduvRS6qzInr&previous_page_section_name=1000&federated_search_id=aa11a1c0-e938-47d4-bb54-291da834d731,2,4.67 (151),Superhost,2024-09-23,2024-09-27,No,No,44238156
Apartment in Paris,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms","€ 4,415 total",https://www.airbnb.com/rooms/42870861?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714653_8qFHv06H3OykbCmj&previous_page_section_name=1000&federated_search_id=aa11a1c0-e938-47d4-bb54-291da834d731,2,5.0 (9),Guest favorite,2024-09-23,2024-09-27,No,Yes,42870861
Apartment in Paris,N/A,LivinParis NEW Luxury A/C 3 Bedrooms Le Louvre II,"€ 3,369 total",https://www.airbnb.com/rooms/1021486916854637587?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714653_n8%2F6G2rhLsMY5hgp&previous_page_section_name=1000&federated_search_id=aa11a1c0-e938-47d4-bb54-291da834d731,2,5.0 (5),Guest favorite,2024-09-23,2024-09-27,No,No,1021486916854637587
Apartment in Paris,N/A,"5 beds
5 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,258 total",https://www.airbnb.com/rooms/1033980056838374123?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714653_xMdeFZRrPVswW3%2BR&previous_page_section_name=1000&federated_search_id=aa11a1c0-e938-47d4-bb54-291da834d731,2,4.68 (107),Guest favorite,2024-09-23,2024-09-27,No,No,1033980056838374123
Apartment in Paris,N/A,Sublime apartment in the heart of Paris,"€ 2,751 total",https://www.airbnb.com/rooms/649811895643646700?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714653_FapCRj4X%2BtNwOWCT&previous_page_section_name=1000&federated_search_id=aa11a1c0-e938-47d4-bb54-291da834d731,2,4.49 (189),Guest favorite,2024-09-23,2024-09-27,No,No,649811895643646700
Apartment in Paris 09e,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,077 total",https://www.airbnb.com/rooms/39752498?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714653_fRUMySn6p%2FSv73Bw&previous_page_section_name=1000&federated_search_id=aa11a1c0-e938-47d4-bb54-291da834d731,2,4.94 (240),Guest favorite,2024-09-23,2024-09-27,No,No,39752498
Apartment in Paris,N/A,New apartment Center of Paris Place de la Bourse,"€ 3,567 total",https://www.airbnb.com/rooms/41574523?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714653_bskShmIuZIMtUDcx&previous_page_section_name=1000&federated_search_id=aa11a1c0-e938-47d4-bb54-291da834d731,2,5.0 (6),Superhost,2024-09-23,2024-09-27,No,Yes,41574523
Apartment in Paris,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms","€ 3,348 total",https://www.airbnb.com/rooms/820761770769971621?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714653_IawtTSr8xMzJg5hT&previous_page_section_name=1000&federated_search_id=aa11a1c0-e938-47d4-bb54-291da834d731,2,4.29 (176),N/A,2024-09-23,2024-09-27,No,No,820761770769971621
Condo in Paris,N/A,Amazing flat w/ terrace in center Paris,"€ 1,895 total",https://www.airbnb.com/rooms/31548544?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714653_RJmd2UkbdPbbnFN%2B&previous_page_section_name=1000&federated_search_id=aa11a1c0-e938-47d4-bb54-291da834d731,2,4.44 (127),N/A,2024-09-23,2024-09-27,No,No,31548544
Apartment in Paris,N/A,"5 beds
5 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,863 total",https://www.airbnb.com/rooms/48796318?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714653_WD1tO7SqytZtT0yO&previous_page_section_name=1000&federated_search_id=aa11a1c0-e938-47d4-bb54-291da834d731,2,4.98 (87),N/A,2024-09-23,2024-09-27,No,No,48796318
Apartment in Paris,N/A,"Bright apartment for 6 people, Paris 9","€ 3,036 total",https://www.airbnb.com/rooms/922311640745574824?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714653_95%2Bxjzlbz8Xddfus&previous_page_section_name=1000&federated_search_id=aa11a1c0-e938-47d4-bb54-291da834d731,2,New,N/A,2024-09-23,2024-09-27,No,No,922311640745574824
Apartment in Paris,N/A,"4 beds
4 beds
2 bedrooms
,
 · 2 bedrooms","€ 2,816 total",https://www.airbnb.com/rooms/12640281?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714653_YI0maROpUQz6b91N&previous_page_section_name=1000&federated_search_id=aa11a1c0-e938-47d4-bb54-291da834d731,2,4.97 (229),N/A,2024-09-23,2024-09-27,No,No,12640281
Apartment in Paris,N/A,LivinParis | Luxury 3 Bedrooms Opera I,"€ 1,692 total",https://www.airbnb.com/rooms/1110133375253872228?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714653_W3BWKNVY7saCoUSC&previous_page_section_name=1000&federated_search_id=aa11a1c0-e938-47d4-bb54-291da834d731,2,4.85 (218),N/A,2024-09-23,2024-09-27,No,No,1110133375253872228
Apartment in Paris,N/A,"5 beds
5 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,318 total",https://www.airbnb.com/rooms/40170305?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714653_Lt9SQ8w1Y3RHmBMV&previous_page_section_name=1000&federated_search_id=aa11a1c0-e938-47d4-bb54-291da834d731,2,4.59 (29),N/A,2024-09-23,2024-09-27,Yes,No,40170305
Loft in Paris,N/A,At Terrasses de la Lune in the heart of Paris,"€ 1,822 total",https://www.airbnb.com/rooms/40178284?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714653_LuXA7ZJ9Sr9dKI9T&previous_page_section_name=1000&federated_search_id=aa11a1c0-e938-47d4-bb54-291da834d731,2,4.72 (195),N/A,2024-09-23,2024-09-27,No,No,40178284
Apartment in Paris,N/A,"6 beds
6 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,843 total",https://www.airbnb.com/rooms/744759774497736019?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714653_CSt5D9D1lIoOuKHp&previous_page_section_name=1000&federated_search_id=aa11a1c0-e938-47d4-bb54-291da834d731,2,New,N/A,2024-09-23,2024-09-27,No,No,744759774497736019
Apartment in Paris,N/A,401 Blue Nights Apartment,"€ 1,146 total",https://www.airbnb.com/rooms/26774457?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714653_DadG%2BlSRpJXszZgr&previous_page_section_name=1000&federated_search_id=aa11a1c0-e938-47d4-bb54-291da834d731,2,N/A,N/A,2024-09-23,2024-09-27,No,No,26774457
Apartment in Paris,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,593 total",https://www.airbnb.com/rooms/1077359929118965537?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714653_QOs2RAr%2BFlPTTryc&previous_page_section_name=1000&federated_search_id=aa11a1c0-e938-47d4-bb54-291da834d731,2,N/A,N/A,2024-09-23,2024-09-27,No,No,1077359929118965537
Apartment in Paris,N/A,"Trendy & design ""center Paris"" 4 bedrooms 2 baths","€ 3,867 total",https://www.airbnb.com/rooms/955560116678077953?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714661_xypjklEzFjOR3Ihl&previous_page_section_name=1000&federated_search_id=3ddcdaf7-86b3-45a0-a6a4-264a83564239,2,5.0 (5),Guest favorite,2024-09-23,2024-09-27,No,No,955560116678077953
Apartment in Paris,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms","€ 2,186 total",https://www.airbnb.com/rooms/4766306?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714661_eBbpSpMSKPw%2BA6P7&previous_page_section_name=1000&federated_search_id=3ddcdaf7-86b3-45a0-a6a4-264a83564239,2,4.72 (287),Guest favorite,2024-09-23,2024-09-27,No,No,4766306
Apartment in Paris,N/A,CHEMIN VERT 2,"€ 3,470 total",https://www.airbnb.com/rooms/43939047?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714661_Ry5sMZTTjkffjHfW&previous_page_section_name=1000&federated_search_id=3ddcdaf7-86b3-45a0-a6a4-264a83564239,2,4.65 (216),Superhost,2024-09-23,2024-09-27,No,No,43939047
Apartment in Paris,N/A,"6 beds
6 beds
3 bedrooms
,
 · 3 bedrooms","€ 3,099 total",https://www.airbnb.com/rooms/892541457550318588?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714661_9R59L%2Bw22rqT9lRo&previous_page_section_name=1000&federated_search_id=3ddcdaf7-86b3-45a0-a6a4-264a83564239,2,4.67 (15),Superhost,2024-09-23,2024-09-27,No,No,892541457550318588
Apartment in Paris,N/A,Beautiful apartment 3BR/8P - Montorgueil 8,"€ 4,359 total",https://www.airbnb.com/rooms/43870763?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714661_YhMv860mOE7TOo8x&previous_page_section_name=1000&federated_search_id=3ddcdaf7-86b3-45a0-a6a4-264a83564239,2,4.76 (102),Guest favorite,2024-09-23,2024-09-27,No,No,43870763
Apartment in Paris,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 3,231 total",https://www.airbnb.com/rooms/13386060?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714661_fIRpscG6aCQiaT85&previous_page_section_name=1000&federated_search_id=3ddcdaf7-86b3-45a0-a6a4-264a83564239,2,4.58 (275),Superhost,2024-09-23,2024-09-27,No,Yes,13386060
Apartment in Paris,N/A,3 bedroom apartment #Châtelet#Best Place,"€ 1,836 total",https://www.airbnb.com/rooms/7253912?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714661_42HaUNzMVta76Oy%2B&previous_page_section_name=1000&federated_search_id=3ddcdaf7-86b3-45a0-a6a4-264a83564239,2,4.86 (125),Guest favorite,2024-09-23,2024-09-27,No,No,7253912
Apartment in Paris,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,833 total",https://www.airbnb.com/rooms/848633586994005888?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714661_%2FZBb1kqasOnc4PXm&previous_page_section_name=1000&federated_search_id=3ddcdaf7-86b3-45a0-a6a4-264a83564239,2,5.0 (52),Superhost,2024-09-23,2024-09-27,No,No,848633586994005888
Apartment in Paris,N/A,"New & Authentic 90m2, 4Ch - Clim - Le Marais","€ 2,921 total",https://www.airbnb.com/rooms/978866370139112379?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714661_2ynwf9RXzyt3ZSqW&previous_page_section_name=1000&federated_search_id=3ddcdaf7-86b3-45a0-a6a4-264a83564239,2,4.86 (7),N/A,2024-09-23,2024-09-27,Yes,No,978866370139112379
Apartment in Paris,N/A,"6 beds
6 beds
4 bedrooms
,
 · 4 bedrooms","€ 1,757 total",https://www.airbnb.com/rooms/42823466?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714661_t6a5YBJ0vcEI5dWQ&previous_page_section_name=1000&federated_search_id=3ddcdaf7-86b3-45a0-a6a4-264a83564239,2,4.17 (65),N/A,2024-09-23,2024-09-27,No,No,42823466
Apartment in Paris,N/A,LivinParis | Luxury 3 Bedrooms Grand-Boulevard I,"€ 3,188 total",https://www.airbnb.com/rooms/753311632463774633?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714661_yZZ6w3L2G7Tr1nf%2B&previous_page_section_name=1000&federated_search_id=3ddcdaf7-86b3-45a0-a6a4-264a83564239,2,4.82 (74),N/A,2024-09-23,2024-09-27,No,No,753311632463774633
Apartment in Paris,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms","€ 3,231 total",https://www.airbnb.com/rooms/13386132?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714661_ooaZDGlSmtjOmKw4&previous_page_section_name=1000&federated_search_id=3ddcdaf7-86b3-45a0-a6a4-264a83564239,2,4.69 (236),N/A,2024-09-23,2024-09-27,No,Yes,13386132
Apartment in Paris,N/A,"BASTILLE, Duplex 150m2 in the heart of Paris","€ 1,704 total",https://www.airbnb.com/rooms/24745870?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714661_G7GLQnPpZrqQwZ1d&previous_page_section_name=1000&federated_search_id=3ddcdaf7-86b3-45a0-a6a4-264a83564239,2,4.65 (312),N/A,2024-09-23,2024-09-27,No,No,24745870
Apartment in Charenton-le-Pont,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms",€ 985 total,https://www.airbnb.com/rooms/1037868309319985983?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714661_Zh08vsLHojkKMRNg&previous_page_section_name=1000&federated_search_id=3ddcdaf7-86b3-45a0-a6a4-264a83564239,2,5.0 (9),N/A,2024-09-23,2024-09-27,No,No,1037868309319985983
Apartment in Paris,N/A,Wonderful - Paris,"€ 3,541 total",https://www.airbnb.com/rooms/978729563600361272?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714661_stV0lSIa%2F3G24D6v&previous_page_section_name=1000&federated_search_id=3ddcdaf7-86b3-45a0-a6a4-264a83564239,2,4.93 (14),N/A,2024-09-23,2024-09-27,No,No,978729563600361272
Apartment in Saint-Ouen-sur-Seine,N/A,"4 beds
4 beds
2 bedrooms
,
 · 2 bedrooms","€ 1,292 total",https://www.airbnb.com/rooms/964388823774344541?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714661_FjYPR55KdRCQvspL&previous_page_section_name=1000&federated_search_id=3ddcdaf7-86b3-45a0-a6a4-264a83564239,2,4.97 (32),N/A,2024-09-23,2024-09-27,No,No,964388823774344541
Apartment in Paris,N/A,Industrial-style apartment in the heart of trail-II,"€ 2,399 total",https://www.airbnb.com/rooms/41576693?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714661_02R0j1YaDCfgaMZp&previous_page_section_name=1000&federated_search_id=3ddcdaf7-86b3-45a0-a6a4-264a83564239,2,4.84 (176),N/A,2024-09-23,2024-09-27,No,Yes,41576693
Apartment in Paris,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 3,218 total",https://www.airbnb.com/rooms/52312712?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714661_5v3%2Bi1XGCcesCBWy&previous_page_section_name=1000&federated_search_id=3ddcdaf7-86b3-45a0-a6a4-264a83564239,2,4.66 (79),N/A,2024-09-23,2024-09-27,No,No,52312712
Apartment in Paris,N/A,Luxurious 3 bdr in the center of Paris (Marais),"€ 2,188 total",https://www.airbnb.com/rooms/52183951?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714668_KZHr4NtOFO9%2FDjCs&previous_page_section_name=1000&federated_search_id=899127fa-89d0-4053-bc9d-9571fab0d387,2,4.42 (185),Superhost,2024-09-23,2024-09-27,No,No,52183951
Apartment in Paris,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,349 total",https://www.airbnb.com/rooms/36058320?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714668_nMl2gWTXW18B1LHg&previous_page_section_name=1000&federated_search_id=899127fa-89d0-4053-bc9d-9571fab0d387,2,4.57 (82),Guest favorite,2024-09-23,2024-09-27,No,No,36058320
Apartment in Paris,N/A,Louvre Montorgueil 2 Br apartment,"€ 3,491 total",https://www.airbnb.com/rooms/27080053?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714668_qUhJxYhTNcji5JGz&previous_page_section_name=1000&federated_search_id=899127fa-89d0-4053-bc9d-9571fab0d387,2,4.86 (7),Guest favorite,2024-09-23,2024-09-27,Yes,No,27080053
Apartment in Saint-Denis,N/A,"4 beds
4 beds
2 bedrooms
,
 · 2 bedrooms",€ 893 total,https://www.airbnb.com/rooms/1086117303620459112?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714668_HI9tDPpDtnZvljg9&previous_page_section_name=1000&federated_search_id=899127fa-89d0-4053-bc9d-9571fab0d387,2,5.0 (6),N/A,2024-09-23,2024-09-27,No,No,1086117303620459112
Apartment in Paris,N/A,"Traveller without luggage, 3Br/3Ba, 7 people","€ 1,952 total",https://www.airbnb.com/rooms/23504416?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714668_Qa0Juasxbm08NIbP&previous_page_section_name=1000&federated_search_id=899127fa-89d0-4053-bc9d-9571fab0d387,2,4.65 (389),N/A,2024-09-23,2024-09-27,No,No,23504416
Apartment in Paris,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,677 total",https://www.airbnb.com/rooms/1054786726288376317?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714668_kU4%2BVrJXGcTFI%2Bk%2F&previous_page_section_name=1000&federated_search_id=899127fa-89d0-4053-bc9d-9571fab0d387,2,5.0 (5),N/A,2024-09-23,2024-09-27,No,No,1054786726288376317
Apartment in Paris,N/A,Beautiful Apartment at the foot of the Stade de France,"€ 3,531 total",https://www.airbnb.com/rooms/1040371242865130605?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714668_CoH3b886helHAbfv&previous_page_section_name=1000&federated_search_id=899127fa-89d0-4053-bc9d-9571fab0d387,2,5.0 (4),N/A,2024-09-23,2024-09-27,No,No,1040371242865130605
Apartment in Paris,N/A,"6 beds
6 beds
3 bedrooms
,
 · 3 bedrooms","€ 3,042 total",https://www.airbnb.com/rooms/985349278350260476?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714668_mDASd2EauPhl7KWh&previous_page_section_name=1000&federated_search_id=899127fa-89d0-4053-bc9d-9571fab0d387,2,5.0 (3),N/A,2024-09-23,2024-09-27,No,No,985349278350260476
Apartment in Paris,N/A,Family apt ideal for 5 - Nord Marais,"€ 3,066 total",https://www.airbnb.com/rooms/1078307026615081014?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714668_6atukOOaMlTIqRtu&previous_page_section_name=1000&federated_search_id=899127fa-89d0-4053-bc9d-9571fab0d387,2,4.66 (176),N/A,2024-09-23,2024-09-27,No,No,1078307026615081014
Apartment in Paris,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms","€ 2,303 total",https://www.airbnb.com/rooms/17491067?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714668_p9SanRAM%2FT016L4O&previous_page_section_name=1000&federated_search_id=899127fa-89d0-4053-bc9d-9571fab0d387,2,4.52 (114),N/A,2024-09-23,2024-09-27,No,No,17491067
Apartment in Paris,N/A,Sleepoo - Fabulous,"€ 1,757 total",https://www.airbnb.com/rooms/712759400446265657?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714668_SiBzyzBxkxajQ5dj&previous_page_section_name=1000&federated_search_id=899127fa-89d0-4053-bc9d-9571fab0d387,2,4.94 (16),N/A,2024-09-23,2024-09-27,No,No,712759400446265657
Apartment in Paris,N/A,"2 beds
2 beds
2 bedrooms
,
 · 2 bedrooms","€ 3,100 total",https://www.airbnb.com/rooms/983698500409593710?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714668_CPuS4V49B6WrPiNw&previous_page_section_name=1000&federated_search_id=899127fa-89d0-4053-bc9d-9571fab0d387,2,4.47 (177),N/A,2024-09-23,2024-09-27,Yes,No,983698500409593710
Apartment in Paris,N/A,343 Suite Jad - Superb apartment in Paris,"€ 2,914 total",https://www.airbnb.com/rooms/31554364?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714668_AhDJbeFfs8AIjB%2F4&previous_page_section_name=1000&federated_search_id=899127fa-89d0-4053-bc9d-9571fab0d387,2,5.0 (5),N/A,2024-09-23,2024-09-27,No,No,31554364
Apartment in Paris,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 3,048 total",https://www.airbnb.com/rooms/900732682243173631?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714668_UdLwcqCocONsPeA2&previous_page_section_name=1000&federated_search_id=899127fa-89d0-4053-bc9d-9571fab0d387,2,4.86 (7),N/A,2024-09-23,2024-09-27,No,No,900732682243173631
Apartment in Paris,N/A,Beautiful 3BR flat / Madeleine,"€ 2,269 total",https://www.airbnb.com/rooms/1090463931462538344?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714668_LnwO9hNZJCCHUc7H&previous_page_section_name=1000&federated_search_id=899127fa-89d0-4053-bc9d-9571fab0d387,2,4.89 (9),N/A,2024-09-23,2024-09-27,No,No,1090463931462538344
Apartment in Paris,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,718 total",https://www.airbnb.com/rooms/969365006667671514?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714668_y4tJzDrSIie8JjAE&previous_page_section_name=1000&federated_search_id=899127fa-89d0-4053-bc9d-9571fab0d387,2,New,N/A,2024-09-23,2024-09-27,No,No,969365006667671514
Condo in Paris,N/A,Louvre Montorgueuil Historical center 3BR II,"€ 1,574 total",https://www.airbnb.com/rooms/1095053352007463260?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714668_NRpewMlRcmb7jNz9&previous_page_section_name=1000&federated_search_id=899127fa-89d0-4053-bc9d-9571fab0d387,2,N/A,N/A,2024-09-23,2024-09-27,No,No,1095053352007463260
Apartment in Paris,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms",€ 928 total,https://www.airbnb.com/rooms/1062951709561197426?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714668_drBPg9SL0B71fLby&previous_page_section_name=1000&federated_search_id=899127fa-89d0-4053-bc9d-9571fab0d387,2,N/A,N/A,2024-09-23,2024-09-27,No,No,1062951709561197426
Apartment in Paris,N/A,Central apartment near Grand Boulevard - Paris,"€ 2,674 total",https://www.airbnb.com/rooms/1081722105354671959?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714676_mVZdn52piC03Cfpr&previous_page_section_name=1000&federated_search_id=b0a9b04c-0c3c-4d10-8dc6-e9f021672871,2,4.17 (6),N/A,2024-09-23,2024-09-27,No,No,1081722105354671959
Apartment in Paris,N/A,"6 beds
6 beds
2 bedrooms
,
 · 2 bedrooms","€ 1,391 total",https://www.airbnb.com/rooms/1112100045431072266?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714676_LzF3PF4gEQ6oaeVJ&previous_page_section_name=1000&federated_search_id=b0a9b04c-0c3c-4d10-8dc6-e9f021672871,2,New,N/A,2024-09-23,2024-09-27,No,No,1112100045431072266
Condo in Paris,N/A,Pretty & spacious 2 BDR Bastille,"€ 3,247 total",https://www.airbnb.com/rooms/43079986?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714676_2Mxga5kptAKgs5IM&previous_page_section_name=1000&federated_search_id=b0a9b04c-0c3c-4d10-8dc6-e9f021672871,2,4.62 (34),N/A,2024-09-23,2024-09-27,No,No,43079986
Apartment in Levallois-Perret,N/A,"6 beds
6 beds
2 bedrooms
,
 · 2 bedrooms",€ 800 total,https://www.airbnb.com/rooms/1039667594060441702?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714676_kUiSJh8MALg2PHCz&previous_page_section_name=1000&federated_search_id=b0a9b04c-0c3c-4d10-8dc6-e9f021672871,2,New,N/A,2024-09-23,2024-09-27,No,No,1039667594060441702
Apartment in Paris,N/A,Paris Center tourist place 2min to Opera/Lafayette,"€ 1,515 total",https://www.airbnb.com/rooms/1047639333120711848?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714676_VXzSs2bRPaGz%2FvOe&previous_page_section_name=1000&federated_search_id=b0a9b04c-0c3c-4d10-8dc6-e9f021672871,2,New,N/A,2024-09-23,2024-09-27,No,No,1047639333120711848
Apartment in Paris,N/A,"6 beds
6 beds
6 bedrooms
,
 · 6 bedrooms","€ 1,273 total",https://www.airbnb.com/rooms/1104945813669704433?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714676_Hzy52iEvheKMluAQ&previous_page_section_name=1000&federated_search_id=b0a9b04c-0c3c-4d10-8dc6-e9f021672871,2,New,N/A,2024-09-23,2024-09-27,No,No,1104945813669704433
Apartment in Paris,N/A,Apartment in Levallois-Perret - 5 min to Paris,"€ 1,858 total",https://www.airbnb.com/rooms/1105689776115559270?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714676_xC6AX8sJdTsh97Yn&previous_page_section_name=1000&federated_search_id=b0a9b04c-0c3c-4d10-8dc6-e9f021672871,2,New,N/A,2024-09-23,2024-09-27,No,No,1105689776115559270
Apartment in Paris,N/A,"2 beds
2 beds
3 bedrooms
,
 · 3 bedrooms","€ 5,554 total",https://www.airbnb.com/rooms/1060662568192078522?adults=6&check_in=2024-09-23&check_out=2024-09-27&source_impression_id=p3_1711714676_%2BYouXF1S5uvyn8BF&previous_page_section_name=1000&federated_search_id=b0a9b04c-0c3c-4d10-8dc6-e9f021672871,2,4.23 (13),N/A,2024-09-23,2024-09-27,No,No,1060662568192078522
